t,ax,ay,az,gx,gy,gz,mag_valid,mx,my,mz,
14541061,-800,155,16208,-70,-22,105,1,16,1558,272,
5017,-805,174,16207,-78,-23,106,1,23,1563,271,
5027,-807,185,16206,-77,-21,104,1,32,1552,274,
5037,-811,191,16212,-79,-19,104,1,22,1546,278,
5047,-819,181,16218,-75,-25,105,1,26,1552,270,
5057,-823,180,16219,-75,-26,103,1,21,1557,275,
5067,-820,184,16214,-72,-25,106,1,23,1553,269,
5077,-820,185,16216,-74,-24,104,1,30,1558,264,
5087,-821,178,16216,-77,-23,104,1,22,1552,272,
5097,-817,180,16218,-75,-22,104,1,26,1556,264,
5107,-817,180,16213,-76,-24,106,1,26,1556,280,
5117,-817,172,16211,-74,-26,108,1,15,1557,273,
5127,-812,175,16210,-72,-26,111,1,20,1556,272,
5137,-810,174,16218,-76,-27,113,1,27,1557,277,
5147,-812,177,16211,-76,-22,111,1,24,1556,274,
5157,-817,182,16226,-74,-22,108,1,30,1556,278,
5167,-821,175,16219,-72,-23,110,1,28,1554,274,
5177,-818,183,16220,-75,-23,109,1,23,1553,281,
5187,-809,176,16221,-73,-19,110,1,32,1560,276,
5197,-813,181,16225,-74,-19,110,1,23,1553,271,
5207,-811,183,16215,-76,-19,110,1,22,1560,270,
5217,-804,182,16218,-77,-20,110,1,28,1556,276,
5227,-811,178,16226,-78,-21,107,1,25,1557,273,
5237,-814,178,16222,-79,-20,107,1,32,1554,278,
5247,-812,177,16223,-76,-18,103,1,27,1563,271,
5257,-812,178,16221,-78,-21,105,1,29,1555,273,
5267,-813,168,16224,-78,-20,107,1,29,1561,271,
5277,-813,175,16223,-82,-22,108,1,26,1552,272,
5288,-814,179,16222,-81,-19,110,1,31,1555,267,
5298,-816,179,16225,-78,-20,110,1,21,1565,275,
5308,-812,174,16222,-77,-21,107,1,19,1553,275,
5318,-812,172,16203,-81,-24,109,1,23,1555,275,
5328,-813,175,16199,-77,-24,106,1,30,1558,280,
5339,-814,173,16203,-79,-24,104,1,27,1553,279,
5349,-812,170,16202,-78,-21,106,1,22,1548,270,
5359,-820,177,16203,-82,-21,106,1,25,1559,277,
5369,-819,179,16197,-84,-22,107,1,23,1549,283,
5379,-817,181,16197,-85,-22,105,1,23,1555,275,
5389,-816,187,16195,-84,-22,106,1,26,1562,282,
5400,-812,182,16193,-84,-21,108,1,20,1552,276,
5410,-813,182,16197,-81,-22,107,1,21,1555,279,
5420,-814,175,16211,-80,-22,109,1,23,1557,271,
5430,-811,175,16197,-81,-25,107,1,29,1551,277,
5440,-810,168,16205,-83,-26,106,1,23,1557,273,
5451,-813,165,16208,-82,-26,104,1,19,1555,271,
5461,-812,167,16207,-86,-25,102,1,21,1555,277,
5471,-813,168,16205,-82,-22,104,1,22,1558,272,
5481,-810,170,16207,-83,-21,103,1,27,1561,275,
5491,-808,174,16210,-79,-20,103,1,27,1551,273,
5501,-809,180,16202,-74,-20,107,1,24,1556,282,
5511,-812,184,16200,-75,-18,106,1,25,1553,285,
5522,-813,184,16192,-76,-19,105,1,26,1558,278,
5532,-811,184,16190,-75,-17,106,1,25,1549,279,
5542,-810,178,16195,-74,-19,107,1,34,1554,268,
5552,-804,178,16200,-73,-16,105,1,27,1553,271,
5563,-808,178,16195,-76,-16,105,1,25,1555,281,
5573,-809,173,16202,-81,-15,108,1,24,1552,274,
5583,-809,177,16203,-80,-18,111,1,29,1561,279,
5593,-812,170,16210,-79,-19,111,1,29,1553,277,
5603,-814,175,16214,-79,-22,108,1,28,1560,282,
5624,-816,176,16227,-77,-23,106,1,18,1554,272,
5644,-824,181,16215,-78,-23,107,1,29,1555,279,
5665,-822,182,16215,-81,-21,100,1,25,1549,277,
5685,-821,176,16228,-78,-21,105,1,17,1557,275,
5705,-812,182,16208,-78,-22,101,1,28,1560,274,
5726,-811,177,16207,-78,-20,104,1,24,1550,278,
5746,-803,174,16224,-78,-23,109,1,22,1558,282,
5766,-807,175,16218,-80,-18,106,1,24,1554,272,
5787,-813,176,16219,-80,-21,105,1,22,1550,280,
5807,-815,168,16224,-81,-15,109,1,25,1545,277,
5827,-807,178,16224,-79,-16,108,1,25,1563,271,
5848,-818,174,16219,-78,-15,104,1,28,1558,278,
5868,-811,177,16218,-80,-21,104,1,24,1554,278,
5888,-811,183,16212,-82,-19,107,1,16,1554,268,
5909,-813,186,16209,-81,-22,109,1,22,1558,282,
5929,-816,188,16217,-80,-18,108,1,28,1554,280,
5949,-819,179,16218,-82,-24,108,1,22,1560,280,
5970,-816,173,16215,-78,-23,103,1,26,1556,278,
5990,-819,177,16206,-76,-21,107,1,19,1559,269,
6011,-818,175,16225,-75,-19,103,1,19,1557,275,
6031,-823,182,16228,-76,-20,107,1,31,1553,273,
6051,-821,179,16223,-77,-17,107,1,21,1555,281,
6072,-820,176,16240,-85,-19,109,1,25,1555,275,
6092,-828,172,16228,-85,-19,106,1,30,1552,278,
6112,-831,184,16218,-81,-18,108,1,22,1554,272,
6133,-828,178,16204,-80,-19,108,1,28,1548,274,
6153,-820,178,16211,-82,-17,107,1,23,1553,277,
6173,-823,179,16213,-79,-17,105,1,16,1556,276,
6194,-810,180,16223,-81,-19,107,1,26,1548,278,
6214,-820,183,16225,-82,-21,105,1,25,1553,277,
6234,-824,181,16203,-79,-22,107,1,27,1557,279,
6255,-822,179,16199,-78,-26,107,1,19,1557,277,
6275,-822,170,16207,-74,-23,110,1,24,1558,276,
6295,-823,186,16206,-78,-19,108,1,29,1557,269,
6316,-822,179,16193,-78,-24,109,1,27,1555,271,
6336,-816,183,16200,-84,-22,111,1,26,1556,278,
6357,-821,177,16212,-80,-21,108,1,25,1553,279,
6377,-812,167,16216,-77,-23,111,1,24,1558,278,
6398,-809,166,16211,-79,-20,106,1,28,1558,276,
6418,-818,173,16211,-82,-20,105,1,23,1565,273,
6438,-823,172,16219,-85,-20,106,1,28,1560,280,
6459,-822,167,16218,-84,-17,106,1,22,1554,272,
6479,-823,176,16208,-79,-19,107,1,32,1554,268,
6499,-815,183,16207,-81,-21,105,1,20,1552,274,
6520,-812,185,16219,-78,-18,106,1,22,1548,270,
6540,-805,180,16225,-74,-21,107,1,31,1553,269,
6560,-823,169,16217,-75,-20,109,1,22,1560,280,
6581,-825,173,16218,-76,-19,108,1,26,1548,274,
6601,-825,176,16226,-76,-23,109,1,22,1556,276,
6621,-819,192,16204,-78,-25,111,1,18,1556,266,
6642,-822,184,16193,-81,-22,111,1,19,1547,277,
6662,-816,186,16212,-81,-22,110,1,23,1561,277,
6682,-822,179,16198,-74,-24,106,1,24,1548,272,
6703,-824,179,16197,-78,-24,107,1,27,1545,273,
6723,-828,173,16217,-78,-20,110,1,21,1563,273,
6744,-825,185,16219,-78,-19,110,1,25,1555,267,
6764,-819,187,16213,-80,-19,108,1,31,1555,275,
6784,-818,189,16214,-76,-22,111,1,22,1554,280,
6805,-817,178,16232,-75,-26,105,1,24,1552,278,
6825,-817,181,16228,-79,-22,106,1,29,1557,271,
6845,-812,183,16226,-77,-24,108,1,27,1557,269,
6866,-815,178,16223,-76,-24,107,1,28,1558,280,
6886,-809,176,16218,-78,-22,104,1,22,1552,274,
6906,-818,178,16208,-76,-23,106,1,18,1558,274,
6927,-821,184,16218,-79,-27,103,1,31,1557,273,
6947,-817,181,16220,-76,-26,102,1,18,1550,262,
6967,-824,180,16214,-80,-24,104,1,27,1555,271,
6988,-822,191,16210,-75,-21,105,1,19,1551,277,
7008,-816,190,16203,-78,-22,105,1,20,1546,282,
7028,-813,199,16193,-76,-26,108,1,33,1555,269,
7049,-817,186,16219,-81,-22,103,1,33,1555,275,
7069,-817,181,16205,-78,-17,107,1,32,1556,268,
7090,-813,182,16206,-75,-20,106,1,25,1555,281,
7110,-818,183,16207,-75,-19,107,1,20,1548,282,
7131,-817,186,16225,-75,-18,104,1,37,1557,273,
7151,-808,181,16224,-78,-19,105,1,26,1560,280,
7171,-813,179,16226,-74,-20,107,1,21,1555,277,
7192,-816,185,16216,-84,-19,104,1,27,1559,271,
7212,-802,178,16207,-86,-17,107,1,30,1558,278,
7232,-809,177,16205,-84,-24,106,1,24,1554,276,
7252,-815,177,16205,-82,-23,108,1,25,1553,275,
7273,-817,181,16204,-80,-22,106,1,34,1558,274,
7293,-811,167,16211,-77,-21,105,1,25,1553,275,
7313,-816,178,16209,-76,-18,102,1,21,1551,275,
7334,-823,186,16188,-79,-21,105,1,28,1554,280,
7354,-815,189,16201,-80,-23,102,1,28,1562,278,
7375,-813,179,16203,-79,-23,103,1,22,1552,278,
7395,-819,173,16216,-77,-22,105,1,30,1554,270,
7416,-811,176,16207,-79,-25,104,1,15,1551,271,
7436,-805,182,16215,-78,-23,108,1,34,1550,278,
7456,-819,183,16214,-79,-25,108,1,24,1560,280,
7477,-820,189,16208,-76,-22,107,1,21,1557,277,
7497,-818,172,16209,-76,-21,105,1,18,1548,270,
7517,-820,167,16212,-78,-22,108,1,27,1555,275,
7537,-823,173,16193,-78,-27,108,1,29,1559,273,
7558,-823,176,16200,-76,-25,107,1,27,1555,275,
7578,-822,166,16201,-79,-23,103,1,21,1561,273,
7598,-821,176,16194,-82,-20,106,1,22,1556,268,
7619,-826,178,16201,-82,-19,105,1,33,1555,273,
7639,-818,180,16201,-84,-22,103,1,31,1555,269,
7659,-811,176,16191,-86,-22,109,1,20,1548,276,
7680,-803,173,16206,-82,-21,107,1,22,1558,268,
7700,-805,178,16213,-77,-26,108,1,20,1550,266,
7721,-812,179,16211,-81,-28,107,1,26,1544,274,
7741,-827,172,16214,-85,-20,107,1,27,1553,279,
7762,-825,171,16200,-85,-19,105,1,17,1557,273,
7782,-820,177,16213,-81,-16,103,1,16,1548,276,
7802,-815,174,16218,-79,-16,105,1,30,1554,272,
7823,-814,171,16227,-82,-20,107,1,17,1559,273,
7843,-819,177,16231,-77,-21,108,1,27,1549,275,
7863,-825,185,16235,-80,-20,106,1,30,1562,270,
7884,-828,174,16216,-75,-23,107,1,22,1554,280,
7904,-826,175,16214,-79,-24,107,1,28,1544,278,
7924,-827,168,16200,-86,-23,105,1,28,1558,272,
7945,-825,170,16203,-83,-23,108,1,20,1554,276,
7965,-821,175,16211,-79,-25,109,1,23,1555,269,
7985,-812,176,16206,-81,-24,104,1,24,1556,272,
7995,-807,175,16210,-81,-26,105,1,25,1559,269,
8016,-811,170,16217,-80,-26,106,1,28,1556,278,
8036,-807,184,16206,-77,-25,103,1,22,1552,278,
8057,-812,172,16207,-78,-23,105,1,27,1557,283,
8077,-818,169,16212,-81,-21,107,1,19,1561,275,
8097,-813,169,16214,-78,-22,108,1,28,1554,272,
8118,-815,184,16204,-79,-20,108,1,28,1554,274,
8138,-809,186,16209,-71,-21,104,1,20,1556,278,
8158,-811,181,16209,-75,-21,105,1,31,1549,275,
8179,-809,180,16211,-77,-18,103,1,20,1552,278,
8199,-817,190,16201,-79,-16,102,1,29,1549,271,
8219,-817,180,16196,-79,-23,101,1,18,1550,274,
8240,-822,172,16208,-76,-18,104,1,27,1547,275,
8260,-815,161,16227,-80,-21,102,1,27,1551,275,
8280,-803,166,16214,-82,-24,101,1,33,1553,277,
8301,-818,174,16205,-82,-20,103,1,25,1553,269,
8321,-813,178,16205,-86,-23,105,1,22,1558,272,
8342,-813,173,16201,-82,-18,103,1,23,1559,279,
8362,-810,169,16212,-79,-19,102,1,25,1551,271,
8382,-810,171,16207,-78,-19,102,1,19,1555,267,
8403,-815,181,16207,-74,-16,106,1,28,1560,274,
8423,-811,184,16206,-73,-20,103,1,27,1559,267,
8443,-813,184,16206,-71,-24,105,1,20,1554,276,
8464,-805,175,16212,-79,-26,108,1,21,1553,273,
8484,-811,173,16206,-76,-23,109,1,28,1556,272,
8504,-810,172,16194,-78,-24,108,1,27,1555,271,
8525,-818,171,16201,-76,-19,107,1,27,1547,283,
8545,-819,171,16216,-77,-21,108,1,27,1559,271,
8565,-821,169,16199,-83,-20,108,1,17,1555,273,
8575,-825,173,16198,-82,-19,108,1,28,1560,276,
8596,-827,174,16210,-79,-19,107,1,21,1555,277,
8616,-821,181,16205,-77,-21,107,1,27,1559,269,
8637,-821,174,16197,-78,-20,110,1,22,1554,276,
8657,-816,175,16205,-79,-22,108,1,27,1553,281,
8678,-821,173,16195,-81,-22,108,1,21,1555,275,
8698,-816,178,16206,-80,-22,107,1,28,1556,274,
8718,-811,169,16204,-78,-22,109,1,19,1557,275,
8739,-808,168,16202,-79,-24,111,1,26,1560,270,
8759,-816,162,16197,-79,-20,107,1,24,1560,278,
8779,-826,176,16197,-76,-21,105,1,23,1553,273,
8800,-827,178,16211,-78,-17,106,1,29,1559,269,
8820,-822,180,16219,-78,-15,103,1,24,1550,274,
8840,-831,187,16210,-80,-15,103,1,24,1558,270,
8861,-832,197,16203,-80,-16,106,1,30,1560,270,
8881,-836,181,16222,-82,-19,104,1,23,1555,269,
8901,-835,186,16213,-87,-15,105,1,30,1556,272,
8922,-826,186,16214,-83,-17,106,1,24,1554,272,
8942,-820,189,16227,-80,-17,106,1,25,1555,277,
8963,-827,178,16232,-79,-18,104,1,30,1552,268,
8983,-822,170,16232,-76,-18,107,1,29,1551,277,
9003,-817,181,16226,-77,-13,108,1,34,1556,268,
9024,-822,178,16208,-79,-20,105,1,28,1554,274,
9044,-820,184,16210,-81,-21,106,1,17,1555,275,
9064,-821,185,16215,-83,-19,105,1,25,1547,273,
9085,-821,195,16209,-81,-18,109,1,20,1556,282,
9105,-823,187,16212,-79,-20,105,1,21,1553,279,
9125,-813,184,16214,-75,-21,105,1,21,1553,279,
9146,-817,183,16214,-74,-17,105,1,26,1552,282,
9166,-817,184,16207,-75,-15,108,1,32,1550,274,
9186,-818,188,16207,-82,-15,104,1,33,1559,271,
9207,-826,187,16210,-80,-19,104,1,31,1545,279,
9227,-826,190,16203,-80,-20,103,1,32,1544,274,
9247,-835,182,16208,-79,-20,106,1,24,1560,274,
9268,-830,169,16200,-80,-22,107,1,23,1557,273,
9288,-816,182,16204,-76,-24,108,1,24,1546,274,
9308,-814,180,16207,-78,-25,105,1,18,1558,280,
9329,-814,180,16218,-80,-23,106,1,29,1551,273,
9349,-820,165,16206,-81,-22,104,1,29,1551,267,
9370,-814,169,16201,-80,-20,109,1,26,1562,272,
9390,-812,173,16200,-78,-20,112,1,30,1554,266,
9410,-817,176,16213,-76,-22,105,1,30,1562,274,
9431,-820,169,16208,-75,-20,107,1,26,1548,278,
9451,-820,185,16209,-77,-21,106,1,25,1555,273,
9471,-827,181,16217,-79,-20,112,1,27,1553,271,
9492,-830,193,16206,-79,-20,109,1,21,1557,271,
9512,-812,190,16203,-80,-16,104,1,26,1554,274,
9532,-817,180,16210,-82,-16,100,1,28,1560,284,
9553,-814,172,16220,-80,-15,102,1,26,1558,276,
9573,-819,170,16206,-81,-20,105,1,19,1557,281,
9593,-821,176,16212,-79,-20,106,1,19,1557,277,
9614,-826,180,16213,-81,-20,103,1,27,1557,279,
9634,-810,175,16210,-83,-21,104,1,17,1553,279,
9655,-822,181,16223,-82,-25,108,1,31,1551,279,
9675,-825,177,16226,-81,-23,105,1,30,1556,278,
9695,-819,166,16220,-80,-25,106,1,23,1551,271,
9716,-816,164,16217,-86,-22,106,1,24,1558,278,
9736,-819,172,16209,-82,-19,108,1,33,1559,273,
9757,-811,170,16206,-82,-19,107,1,26,1546,276,
9777,-814,186,16217,-85,-20,109,1,33,1553,281,
9797,-822,173,16216,-82,-18,106,1,26,1550,270,
9818,-825,184,16219,-83,-19,104,1,26,1566,270,
9838,-818,175,16203,-83,-19,108,1,26,1556,276,
9858,-814,183,16201,-85,-19,108,1,28,1548,274,
9879,-815,177,16206,-84,-18,109,1,23,1553,269,
9899,-812,192,16215,-81,-18,110,1,32,1558,276,
9919,-816,180,16202,-81,-22,108,1,26,1550,276,
9940,-813,184,16189,-84,-19,102,1,23,1551,279,
9960,-817,182,16201,-81,-19,107,1,27,1555,281,
9980,-822,194,16204,-77,-21,106,1,25,1553,279,
10001,-821,194,16212,-76,-21,107,1,28,1560,274,
10021,-827,192,16225,-77,-16,104,1,33,1551,275,
10042,-820,187,16204,-76,-24,106,1,22,1558,278,
10062,-818,181,16195,-74,-22,106,1,37,1549,271,
10082,-813,183,16175,-75,-23,104,1,27,1557,277,
10103,-808,180,16196,-78,-22,109,1,25,1543,275,
10123,-812,184,16214,-83,-20,107,1,24,1548,278,
10143,-806,173,16208,-77,-20,107,1,21,1553,269,
10164,-816,173,16220,-76,-21,107,1,32,1550,276,
10184,-810,166,16210,-76,-22,104,1,21,1555,275,
10205,-817,180,16216,-76,-23,105,1,22,1558,270,
10225,-817,177,16212,-79,-19,106,1,29,1553,269,
10245,-816,175,16219,-83,-16,106,1,25,1557,271,
10266,-815,166,16235,-80,-22,106,1,27,1553,271,
10286,-820,183,16209,-77,-20,109,1,30,1550,276,
10306,-818,196,16204,-77,-22,109,1,25,1555,271,
10316,-818,191,16208,-77,-21,108,1,36,1554,278,
10337,-825,178,16202,-76,-22,105,1,28,1558,270,
10357,-819,181,16197,-80,-18,104,1,23,1557,269,
10378,-823,183,16190,-80,-22,107,1,29,1559,281,
10398,-818,188,16199,-79,-23,106,1,24,1552,276,
10418,-821,179,16206,-77,-24,105,1,24,1550,278,
10439,-821,192,16210,-84,-24,109,1,22,1556,268,
10459,-814,180,16205,-79,-26,103,1,27,1555,281,
10480,-815,180,16208,-77,-25,104,1,28,1556,276,
10500,-815,179,16202,-80,-24,110,1,31,1553,275,
10520,-816,181,16203,-80,-23,108,1,26,1560,272,
10541,-817,181,16215,-80,-22,108,1,23,1555,267,
10561,-818,182,16208,-73,-17,110,1,17,1553,273,
10581,-812,173,16218,-74,-18,105,1,27,1555,279,
10591,-810,164,16215,-73,-19,108,1,24,1558,272,
10612,-816,168,16205,-78,-19,109,1,28,1556,282,
10632,-827,182,16193,-79,-22,105,1,18,1550,276,
10653,-814,184,16187,-77,-23,102,1,29,1559,287,
10673,-803,176,16206,-73,-19,106,1,29,1561,277,
10693,-811,184,16192,-72,-16,104,1,25,1555,273,
10714,-814,189,16182,-75,-20,106,1,21,1559,279,
10734,-816,189,16195,-74,-20,105,1,28,1552,272,
10754,-816,184,16200,-76,-21,105,1,33,1549,275,
10775,-818,175,16210,-79,-21,105,1,26,1548,276,
10795,-811,175,16191,-81,-20,105,1,26,1558,272,
10816,-810,176,16198,-80,-18,104,1,24,1560,276,
10836,-806,178,16205,-81,-18,103,1,20,1562,278,
10856,-812,177,16218,-80,-20,100,1,20,1548,282,
10866,-818,172,16203,-84,-21,100,1,35,1551,271,
10887,-819,177,16217,-89,-18,103,1,22,1554,272,
10907,-824,177,16227,-84,-16,107,1,35,1557,269,
10928,-820,180,16218,-80,-21,107,1,26,1556,280,
10948,-807,170,16235,-83,-18,106,1,19,1555,279,
10969,-806,173,16226,-76,-19,109,1,28,1550,274,
10989,-815,177,16213,-79,-26,110,1,20,1556,276,
11009,-809,179,16224,-50,-28,105,1,29,1557,271,
11030,-810,177,16229,-97,-33,103,1,24,1558,272,
11050,-829,169,16230,-73,-35,101,1,28,1558,274,
11070,-806,159,16218,-94,-28,103,1,20,1562,270,
11091,-836,169,16218,-81,-26,107,1,30,1560,278,
11111,-805,165,16204,-76,-20,105,1,26,1554,278,
11131,-824,171,16205,-63,-23,102,1,28,1546,274,
11152,-801,171,16208,-32,-28,104,1,21,1563,283,
11172,-807,174,16198,-49,-25,105,1,24,1554,276,
11192,-789,186,16198,-64,-25,100,1,30,1552,278,
11213,-816,182,16214,-75,-30,104,1,30,1548,274,
11233,-815,175,16198,-71,-27,110,1,26,1556,282,
11254,-810,179,16214,-73,-39,104,1,31,1557,269,
11274,-810,172,16224,-63,-36,94,1,24,1548,278,
11294,-823,175,16219,-43,-33,94,1,24,1552,272,
11315,-815,169,16215,13,-46,96,1,21,1551,275,
11335,-773,146,16211,-14,-24,110,1,33,1561,279,
11355,-796,173,16215,-4,-22,108,1,27,1549,277,
11376,-764,170,16217,-25,-15,107,1,29,1553,285,
11396,-783,174,16210,-40,-21,109,1,30,1546,270,
11416,-802,163,16210,-30,-21,103,1,27,1563,275,
11437,-810,161,16208,5,-27,107,1,27,1553,273,
11457,-796,187,16208,23,-34,107,1,30,1556,276,
11478,-773,179,16221,29,-44,114,1,24,1550,274,
11498,-761,156,16225,0,-19,104,1,25,1553,277,
11519,-764,171,16223,-23,-15,105,1,26,1552,280,
11539,-809,172,16245,46,-20,100,1,29,1553,281,
11559,-784,170,16214,115,-16,98,1,31,1553,275,
11579,-714,138,16203,182,-12,95,1,24,1550,280,
11600,-698,190,16216,122,-7,139,1,24,1556,290,
11620,-697,168,16227,84,-30,160,1,17,1549,279,
11640,-686,151,16234,14,15,145,1,29,1551,279,
11661,-761,160,16214,27,46,111,1,27,1553,275,
11681,-737,77,16235,40,98,50,1,22,1552,274,
11702,-656,-34,16236,49,177,-138,1,22,1566,280,
11722,-615,-20,16297,23,302,-265,1,19,1551,277,
11742,-543,-37,16382,67,605,-376,1,18,1548,268,
11763,-439,-39,16544,131,1101,-422,1,24,1554,276,
11783,-417,42,16766,188,1583,-405,1,22,1554,272,
11803,-457,202,16911,419,2118,-455,1,22,1548,270,
11824,-455,303,17033,623,2512,-514,1,21,1555,271,
11844,-479,475,17104,648,2476,-513,1,23,1557,277,
11865,-474,664,17187,636,2081,-496,1,26,1552,272,
11885,-482,809,17227,595,1570,-464,1,26,1556,276,
11905,-495,905,17100,496,1066,-404,1,23,1555,277,
11926,-429,957,16965,347,661,-370,1,22,1552,270,
11946,-438,1040,16784,202,283,-406,1,18,1558,278,
11966,-524,1091,16677,-18,-81,-454,1,25,1553,281,
11987,-592,1027,16650,-190,-354,-502,1,11,1555,273,
12007,-588,963,16627,-239,-409,-570,1,20,1560,280,
12027,-543,943,16627,-216,-270,-630,1,14,1562,278,
12048,-481,862,16571,-109,0,-699,1,26,1560,276,
12068,-419,815,16418,-91,241,-708,1,15,1555,279,
12089,-413,869,16309,-180,439,-602,1,21,1561,279,
12109,-380,816,16332,-311,637,-514,1,18,1564,282,
12129,-364,778,16346,-441,731,-461,1,23,1563,271,
12150,-361,848,16257,-628,627,-391,1,29,1565,277,
12170,-393,906,16226,-841,393,-288,1,27,1567,281,
12190,-505,866,16309,-1049,95,-200,1,22,1564,276,
12211,-591,882,16365,-1216,-184,-155,1,27,1555,269,
12231,-660,871,16441,-1292,-423,-156,1,22,1558,276,
12252,-664,778,16435,-1351,-592,-159,1,23,1559,267,
12272,-727,772,16375,-1399,-716,-186,1,25,1563,271,
12292,-816,675,16273,-1397,-743,-184,1,22,1558,264,
12313,-955,579,16232,-1308,-670,-143,1,17,1559,275,
12333,-1043,611,16126,-1212,-538,-137,1,20,1562,272,
12353,-1072,752,15957,-1229,-439,-129,1,29,1559,277,
12374,-1158,872,15848,-1352,-493,-131,1,21,1563,263,
12394,-1318,831,15985,-1362,-764,-124,1,27,1561,265,
12415,-1376,858,15997,-1319,-1131,-102,1,22,1564,274,
12435,-1378,911,15897,-1256,-1421,-68,1,35,1563,267,
12455,-1418,851,15821,-1165,-1542,-29,1,24,1556,262,
12476,-1458,784,15778,-1075,-1344,-3,1,28,1562,270,
12496,-1471,736,15809,-956,-812,-42,1,23,1561,267,
12516,-1522,691,15984,-716,-148,-66,1,26,1556,270,
12537,-1577,620,15931,-463,618,-86,1,26,1558,266,
12557,-1534,676,15747,-353,1395,-54,1,28,1562,264,
12577,-1418,841,15667,-351,1996,-63,1,29,1567,265,
12598,-1407,977,15684,-428,2168,-90,1,26,1562,268,
12618,-1431,1031,15701,-583,1983,-74,1,23,1561,267,
12638,-1491,1129,15768,-750,1515,-8,1,23,1559,271,
12659,-1501,1174,15835,-865,976,-2,1,25,1569,259,
12679,-1500,1188,15842,-974,551,-16,1,29,1571,255,
12700,-1591,1205,15720,-1058,277,13,1,30,1566,264,
12720,-1634,1179,15729,-937,78,80,1,23,1565,265,
12741,-1540,1364,15759,-733,-88,233,1,28,1564,260,
12761,-1413,1244,15813,-551,-93,218,1,30,1568,264,
12781,-1420,1126,15791,-522,121,75,1,29,1561,255,
12801,-1618,1150,15754,-519,376,-42,1,31,1565,259,
12822,-1715,1266,15689,-366,480,-50,1,34,1558,264,
12842,-1660,1341,15657,-165,538,80,1,32,1568,260,
12862,-1541,1347,15944,-325,630,252,1,28,1560,262,
12883,-1573,1328,16057,-638,481,310,1,23,1571,255,
12904,-1609,1224,15987,-846,-21,159,1,26,1562,248,
12924,-1709,1080,15989,-1070,-773,-154,1,31,1559,253,
12944,-1855,1112,16101,-1310,-1429,-326,1,26,1564,250,
12965,-1946,1155,16129,-1473,-1934,-325,1,33,1563,263,
12985,-2072,996,16020,-1426,-2324,-324,1,30,1560,260,
13005,-2161,770,16034,-1349,-2450,-332,1,29,1559,253,
13026,-2202,675,16053,-1336,-2234,-338,1,30,1564,258,
13046,-2253,577,16103,-1408,-1735,-334,1,20,1560,262,
13066,-2411,404,16063,-1469,-1102,-389,1,26,1560,266,
13087,-2558,265,15922,-1399,-512,-534,1,27,1561,257,
13107,-2619,313,15867,-1204,82,-672,1,28,1560,260,
13128,-2623,496,15787,-1014,527,-679,1,33,1555,255,
13148,-2663,582,15786,-871,676,-624,1,28,1566,256,
13168,-2744,548,15841,-745,536,-577,1,39,1565,255,
13188,-2757,558,15839,-639,228,-587,1,24,1562,256,
13209,-2740,634,15729,-528,-202,-649,1,31,1565,263,
13229,-2650,729,15660,-486,-732,-613,1,28,1560,254,
13250,-2563,725,15712,-575,-1182,-531,1,35,1557,257,
13270,-2521,676,15814,-867,-1507,-396,1,37,1559,253,
13291,-2596,531,15929,-1220,-1752,-303,1,30,1566,258,
13311,-2674,355,15943,-1504,-1934,-258,1,29,1565,255,
13331,-2697,311,16030,-1825,-1959,-188,1,41,1567,257,
13351,-2732,271,16068,-2139,-1808,-82,1,32,1554,256,
13372,-2777,128,16058,-2338,-1525,-54,1,37,1565,255,
13392,-2922,67,15978,-2351,-1164,-40,1,32,1564,254,
13413,-3064,9,16105,-2327,-683,15,1,43,1557,247,
13433,-3168,-27,16236,-2408,-216,44,1,38,1564,258,
13453,-3285,51,16305,-2557,159,32,1,27,1563,257,
13474,-3429,143,16325,-2752,407,32,1,35,1559,251,
13494,-3589,256,16377,-2923,499,87,1,33,1559,251,
13515,-3705,353,16366,-3036,454,121,1,43,1567,253,
13535,-3805,433,16243,-3187,320,100,1,40,1572,252,
13555,-4023,410,16147,-3403,175,83,1,40,1568,248,
13575,-4308,317,16080,-3557,-23,98,1,43,1563,253,
13596,-4497,234,15979,-3667,-251,98,1,39,1559,247,
13616,-4660,188,15958,-3743,-406,64,1,41,1557,243,
13637,-4853,254,15792,-3601,-382,113,1,40,1570,240,
13657,-4865,222,15627,-3369,-108,230,1,43,1565,251,
13677,-4848,257,15518,-3270,318,337,1,38,1558,240,
13698,-4948,336,15525,-3308,705,468,1,52,1566,244,
13718,-5087,335,15579,-3593,936,661,1,44,1560,242,
13738,-5244,304,15528,-4116,836,859,1,45,1561,241,
13759,-5436,295,15399,-4675,323,1018,1,48,1560,232,
13779,-5684,321,15202,-5102,-302,1235,1,47,1565,237,
13800,-5870,239,15065,-5430,-835,1470,1,48,1562,238,
13820,-6042,110,15013,-5822,-1221,1668,1,49,1565,235,
13840,-6230,-53,15008,-6215,-1447,1727,1,39,1567,223,
13861,-6568,-253,15059,-6509,-1519,1644,1,56,1562,222,
13881,-6943,-394,15030,-6647,-1394,1493,1,49,1561,227,
13901,-7230,-512,14869,-6548,-1046,1297,1,47,1553,225,
13922,-7498,-536,14653,-6267,-578,1140,1,51,1551,227,
13942,-7788,-535,14551,-5871,35,995,1,57,1561,223,
13963,-8033,-459,14426,-5444,662,831,1,53,1559,219,
13983,-8249,-313,14282,-5001,1238,699,1,57,1553,221,
