t,ax,ay,az,gx,gy,gz,mag_valid,mx,my,mz,
13616,3570,-751,15852,-6859,338,113,1,0,1572,308,
13636,3303,-753,16018,-6770,46,181,1,13,1569,303,
13657,2995,-703,16236,-6611,-26,216,1,3,1577,311,
13677,2667,-673,16338,-6423,230,214,1,7,1567,303,
13697,2350,-665,16339,-6234,511,222,1,3,1567,303,
13718,2100,-700,16353,-6044,610,248,1,4,1566,306,
13738,1858,-714,16451,-5806,634,312,1,7,1575,299,
13759,1608,-683,16498,-5527,759,382,1,12,1574,292,
13779,1327,-631,16473,-5204,912,445,1,8,1570,298,
13799,1130,-522,16381,-4905,911,473,1,14,1568,300,
13819,943,-461,16411,-4614,833,474,1,6,1570,294,
13840,691,-426,16516,-4274,818,459,1,12,1580,296,
13860,452,-394,16601,-3871,933,445,1,9,1571,291,
13881,243,-348,16478,-3441,1052,411,1,10,1572,286,
13901,92,-303,16295,-3066,988,375,1,9,1575,293,
13921,-78,-217,16179,-2711,807,334,1,17,1577,289,
13931,-159,-159,16129,-2543,712,314,1,6,1568,292,
13952,-369,-55,15948,-2220,629,233,1,9,1579,291,
13972,-495,-29,15854,-1998,604,142,1,15,1573,291,
13982,-544,-47,15834,-1936,550,99,1,8,1574,288,
14003,-659,-107,15803,-1903,366,43,1,12,1566,282,
14023,-754,-145,15738,-1985,219,13,1,18,1572,290,
14044,-855,-141,15783,-2190,124,-17,1,14,1564,296,
14064,-1034,-32,15778,-2571,-52,-38,1,14,1572,284,
14084,-1180,-62,15684,-3072,-252,-58,1,6,1574,286,
14105,-1274,-191,15732,-3693,-397,-12,1,12,1564,288,
14125,-1358,-238,15797,-4485,-575,127,1,19,1563,287,
14145,-1522,-319,15859,-5174,-721,106,1,19,1565,283,
14166,-1496,-381,15853,-5744,-698,146,1,21,1573,289,
14186,-1652,-309,16050,-6445,-624,236,1,26,1562,286,
14206,-1850,-17,16189,-7082,-800,284,1,19,1571,271,
14227,-2161,-101,16111,-7623,-1218,184,1,20,1558,284,
14247,-2678,-157,16050,-8108,-1864,113,1,20,1564,276,
14267,-3318,-386,16006,-8494,-2597,-56,1,22,1576,280,
14288,-3653,-536,15945,-8737,-2816,-191,1,30,1568,272,
14308,-3894,-744,15831,-8947,-2334,-358,1,27,1571,275,
14329,-4276,-847,15851,-9024,-1774,-436,1,34,1558,268,
14349,-4752,-922,15838,-8924,-1545,-498,1,33,1577,267,
14369,-5232,-979,15762,-8807,-1537,-594,1,34,1562,264,
14390,-5518,-1045,15555,-8830,-1455,-743,1,37,1575,263,
14410,-5655,-1186,15459,-8939,-1357,-738,1,30,1570,266,
14431,-6034,-1133,15428,-9146,-1244,-700,1,29,1567,259,
14451,-6464,-1174,15292,-9239,-1070,-623,1,34,1566,252,
14471,-6888,-1255,15087,-9073,-812,-622,1,31,1565,253,
14492,-7167,-1103,14821,-8775,-467,-662,1,39,1569,249,
14512,-7343,-968,14691,-8577,-293,-689,1,39,1575,249,
14532,-7697,-988,14545,-8544,-280,-750,1,46,1568,248,
14553,-8189,-1090,14278,-8649,-301,-680,1,34,1568,244,
14573,-8618,-1203,13946,-8795,-224,-633,1,41,1569,243,
14593,-8887,-1209,13718,-8950,-132,-517,1,42,1582,240,
14614,-9173,-1250,13467,-9173,-100,-359,1,41,1569,237,
14634,-9530,-1238,13215,-9414,-67,-185,1,44,1570,236,
14654,-9935,-1265,12990,-9654,26,-42,1,49,1565,237,
14675,-10329,-1181,12872,-9942,110,157,1,42,1562,222,
14695,-10685,-1095,12569,-10214,41,322,1,47,1569,223,
14715,-10961,-1050,12150,-10358,-35,390,1,41,1571,219,
14736,-11221,-1009,11829,-10549,-160,473,1,37,1569,215,
14756,-11534,-921,11479,-10821,-375,524,1,37,1571,223,
14777,-11817,-890,11095,-11031,-678,452,1,48,1576,220,
14797,-12051,-917,10590,-11108,-973,316,1,53,1567,205,
14817,-12450,-963,10164,-11108,-1154,140,1,44,1568,202,
14838,-12951,-1106,9840,-11143,-1068,6,1,48,1568,200,
14858,-13484,-1345,9540,-11258,-620,-7,1,45,1571,207,
14878,-13787,-1516,9202,-11278,-29,44,1,42,1568,200,
14899,-14015,-1579,8920,-11118,560,60,1,38,1570,194,
14919,-14295,-1375,8575,-10771,1064,86,1,43,1569,191,
14940,-14422,-1271,8241,-10427,1326,122,1,41,1569,191,
14960,-14455,-1313,7792,-10238,1298,154,1,37,1569,189,
14980,-14586,-1343,7367,-10094,1015,177,1,50,1570,182,
15001,-14856,-1343,6921,-9860,689,188,1,38,1574,178,
15021,-15135,-1408,6518,-9608,507,244,1,42,1566,178,
15041,-15299,-1401,6172,-9403,405,351,1,41,1567,173,
15062,-15474,-1265,5779,-9235,227,406,1,42,1566,172,
15082,-15634,-1176,5322,-8991,1,397,1,39,1565,169,
15102,-15809,-1168,4974,-8687,-186,371,1,40,1572,170,
15123,-15933,-1210,4689,-8618,-383,441,1,36,1568,166,
15143,-16064,-1183,4166,-8580,-573,524,1,37,1563,169,
15164,-16071,-1269,3661,-8474,-888,545,1,42,1570,164,
15184,-16049,-1357,3273,-8550,-1414,593,1,31,1565,157,
15204,-16085,-1403,2758,-8669,-1956,659,1,32,1560,158,
15225,-16263,-1529,2258,-8580,-2082,729,1,31,1569,157,
15245,-16521,-1657,1848,-8267,-1711,910,1,24,1566,152,
15265,-16654,-1682,1561,-7826,-1210,1142,1,24,1560,156,
15286,-16675,-1643,1413,-7430,-896,1352,1,24,1570,156,
15306,-16775,-1524,1293,-7023,-810,1389,1,30,1576,146,
15326,-16840,-1474,1121,-6582,-867,1292,1,32,1574,154,
15347,-16757,-1570,866,-6236,-930,1182,1,35,1571,147,
15367,-16793,-1559,619,-5901,-978,1040,1,23,1571,145,
15388,-16869,-1531,444,-5539,-1040,885,1,19,1571,143,
15408,-16802,-1610,211,-5293,-1118,769,1,26,1564,148,
15428,-16689,-1638,23,-5181,-1279,634,1,21,1565,145,
15448,-16709,-1626,-113,-5059,-1480,435,1,21,1571,143,
15469,-16778,-1662,-350,-4938,-1522,203,1,25,1565,151,
15489,-16865,-1747,-596,-4844,-1294,47,1,24,1574,136,
15509,-16806,-1715,-812,-4746,-992,-72,1,19,1573,147,
15530,-16732,-1647,-982,-4624,-795,-197,1,17,1571,147,
15550,-16721,-1644,-1322,-4486,-565,-309,1,22,1570,142,
15571,-16737,-1723,-1552,-4301,-223,-318,1,13,1575,137,
15591,-16723,-1712,-1735,-4138,5,-276,1,17,1577,139,
15611,-16715,-1710,-1939,-4016,36,-200,1,16,1572,134,
15632,-16672,-1623,-2176,-3865,-37,-117,1,12,1576,144,
15652,-16593,-1580,-2362,-3687,-84,-48,1,16,1576,138,
15672,-16491,-1630,-2457,-3537,-52,4,1,15,1571,135,
15693,-16492,-1624,-2579,-3355,-4,38,1,23,1571,131,
15713,-16516,-1638,-2722,-3147,12,65,1,21,1575,137,
15734,-16516,-1716,-2902,-2867,124,102,1,6,1572,132,
15754,-16540,-1763,-3058,-2496,293,184,1,7,1571,135,
15774,-16533,-1772,-3191,-2084,331,264,1,14,1570,136,
15795,-16453,-1748,-3200,-1702,202,331,1,11,1571,131,
15815,-16353,-1596,-3162,-1341,-12,352,1,14,1578,132,
15836,-16230,-1487,-3147,-1021,-169,277,1,14,1574,132,
15856,-16145,-1445,-3114,-740,-163,139,1,12,1572,136,
15876,-16134,-1452,-3111,-467,-6,-32,1,13,1577,137,
15897,-16204,-1480,-3106,-249,150,-183,1,8,1570,132,
15917,-16301,-1555,-3179,-82,266,-318,1,18,1570,134,
15937,-16340,-1630,-3267,30,349,-398,1,5,1567,127,
15958,-16397,-1653,-3316,61,355,-407,1,13,1573,127,
15978,-16435,-1676,-3405,62,365,-379,1,12,1568,138,
15998,-16444,-1668,-3462,83,409,-329,1,11,1567,129,
16019,-16435,-1653,-3494,100,435,-255,1,7,1583,135,
16039,-16458,-1697,-3498,80,408,-156,1,10,1576,138,
16059,-16475,-1742,-3523,22,365,-31,1,11,1577,135,
16080,-16474,-1700,-3499,-57,279,87,1,12,1568,130,
16100,-16427,-1660,-3449,-121,209,152,1,5,1571,137,
16120,-16380,-1640,-3412,-197,211,163,1,13,1571,139,
16141,-16367,-1643,-3396,-305,342,161,1,16,1582,130,
16161,-16302,-1639,-3417,-383,552,148,1,9,1565,135,
16181,-16288,-1597,-3386,-387,624,106,1,14,1574,128,
16202,-16357,-1615,-3391,-385,526,76,1,15,1573,133,
16222,-16380,-1641,-3406,-402,374,94,1,14,1572,134,
16243,-16404,-1631,-3449,-394,240,105,1,6,1574,136,
16263,-16406,-1601,-3482,-353,128,111,1,12,1578,128,
16283,-16403,-1566,-3488,-240,69,100,1,9,1571,137,
16304,-16367,-1579,-3436,-101,70,60,1,9,1575,137,
16324,-16325,-1575,-3466,-4,102,22,1,9,1577,133,
16344,-16304,-1580,-3493,88,143,-23,1,0,1574,136,
16365,-16291,-1614,-3467,164,156,-40,1,8,1574,132,
16385,-16295,-1659,-3454,212,135,-67,1,18,1568,132,
16406,-16376,-1700,-3480,245,157,-87,1,17,1565,133,
16426,-16433,-1710,-3435,239,178,-83,1,9,1563,129,
16446,-16465,-1697,-3426,201,138,-72,1,12,1568,134,
16467,-16467,-1653,-3412,184,135,-77,1,17,1571,133,
16487,-16450,-1626,-3458,209,181,-80,1,12,1570,136,
16508,-16445,-1588,-3467,224,182,-80,1,22,1566,126,
16528,-16392,-1586,-3464,214,85,-60,1,12,1578,130,
16548,-16384,-1608,-3449,193,-9,-26,1,13,1567,141,
16569,-16389,-1652,-3405,179,-57,15,1,11,1577,135,
16589,-16413,-1641,-3328,152,-74,56,1,12,1572,136,
16609,-16440,-1604,-3269,119,-100,83,1,10,1570,130,
16630,-16438,-1607,-3253,121,-68,80,1,11,1571,135,
16650,-16428,-1646,-3217,173,0,38,1,15,1569,141,
16670,-16417,-1647,-3224,208,46,3,1,7,1571,129,
16691,-16471,-1626,-3158,248,81,0,1,16,1566,138,
16711,-16498,-1613,-3159,336,106,21,1,16,1572,136,
16731,-16520,-1616,-3149,457,98,39,1,16,1574,138,
16752,-16520,-1588,-3072,577,41,33,1,13,1581,129,
16772,-16480,-1590,-3012,621,-6,16,1,10,1562,138,
16792,-16445,-1598,-2954,667,58,-32,1,15,1569,137,
16813,-16406,-1563,-2882,760,192,-77,1,16,1578,130,
16833,-16386,-1468,-2820,925,325,-116,1,21,1579,137,
16853,-16372,-1404,-2793,1171,443,-151,1,8,1578,128,
16874,-16402,-1394,-2784,1459,565,-180,1,19,1569,137,
16894,-16417,-1463,-2744,1716,644,-178,1,15,1573,137,
16915,-16431,-1460,-2699,1863,610,-159,1,21,1567,133,
16935,-16412,-1447,-2645,1970,520,-164,1,14,1570,138,
16956,-16409,-1460,-2553,2035,456,-185,1,16,1570,140,
16976,-16445,-1515,-2436,2059,400,-199,1,12,1564,136,
16996,-16509,-1539,-2337,2123,361,-197,1,11,1579,135,
17017,-16604,-1543,-2197,2283,335,-175,1,13,1575,141,
17037,-16668,-1530,-2037,2565,349,-163,1,16,1570,142,
17057,-16682,-1513,-1860,2901,376,-156,1,8,1576,146,
17078,-16713,-1466,-1652,3284,388,-175,1,15,1561,141,
17098,-16723,-1359,-1513,3712,416,-249,1,21,1577,137,
17118,-16671,-1249,-1369,4072,496,-334,1,21,1577,139,
17139,-16629,-1155,-1233,4425,623,-446,1,26,1566,142,
17159,-16657,-1110,-1096,4779,784,-575,1,22,1572,144,
17179,-16661,-1126,-951,5118,938,-705,1,17,1565,143,
17200,-16633,-1130,-739,5340,1038,-798,1,22,1574,144,
17220,-16581,-1195,-509,5406,1107,-819,1,22,1564,146,
17241,-16573,-1248,-288,5409,1233,-765,1,32,1578,152,
17261,-16595,-1219,6,5455,1381,-682,1,31,1571,137,
17281,-16589,-1152,221,5613,1468,-595,1,30,1570,154,
17301,-16568,-1139,410,5877,1443,-463,1,30,1558,152,
17322,-16569,-1086,796,6184,1184,-283,1,29,1565,153,
17342,-16553,-984,1281,6420,703,-138,1,30,1566,154,
17362,-16534,-930,1743,6558,212,-67,1,27,1569,159,
17383,-16540,-883,2159,6639,-69,-63,1,28,1566,156,
17403,-16533,-845,2416,6728,15,-163,1,29,1573,161,
17424,-16477,-791,2578,6935,233,-399,1,36,1572,160,
17444,-16328,-717,2771,7149,381,-685,1,41,1573,161,
17464,-16178,-701,3089,7203,378,-894,1,36,1568,164,
17485,-16165,-728,3365,7125,352,-1018,1,34,1566,160,
17505,-16120,-757,3626,7019,423,-1028,1,37,1571,167,
17526,-16162,-856,3929,6891,429,-914,1,38,1568,168,
17546,-16262,-930,4058,6953,358,-880,1,36,1572,166,
17566,-16263,-880,4234,7153,361,-717,1,38,1570,172,
17587,-16174,-970,4571,7239,331,-442,1,39,1573,181,
17607,-16041,-838,4809,7354,324,-88,1,35,1565,179,
17627,-15863,-793,5245,7512,333,194,1,41,1567,171,
17648,-15666,-743,5672,7656,296,358,1,38,1578,188,
17668,-15476,-663,6051,7786,142,407,1,47,1579,187,
17688,-15349,-497,6516,7947,-94,396,1,40,1572,188,
17709,-15206,-410,7047,8120,-206,324,1,41,1571,199,
17729,-14943,-428,7482,8258,-52,247,1,43,1575,191,
17750,-14650,-458,7758,8352,371,112,1,43,1567,197,
17770,-14499,-481,8121,8479,904,-113,1,40,1576,188,
17790,-14468,-432,8584,8597,1331,-380,1,50,1576,198,
17811,-14353,-395,8928,8628,1559,-612,1,45,1567,189,
17831,-14175,-443,9143,8552,1648,-676,1,44,1574,208,
17851,-13953,-483,9351,8398,1768,-652,1,36,1570,202,
17872,-13617,-511,9538,8253,1996,-632,1,46,1570,208,
17892,-13273,-456,9686,8155,2245,-684,1,48,1574,204,
17912,-13029,-220,9780,8111,2176,-844,1,31,1573,213,
17933,-12870,85,10031,8162,1612,-1036,1,43,1569,207,
17953,-12801,352,10421,8294,786,-1204,1,45,1573,219,
17974,-12746,398,10841,8415,185,-1282,1,43,1565,211,
17994,-12398,279,11154,8472,191,-1281,1,50,1574,218,
18014,-12071,205,11354,8564,732,-1296,1,44,1576,224,
18035,-11846,234,11556,8747,1255,-1390,1,42,1578,226,
18055,-11638,289,11830,8869,1353,-1403,1,49,1575,231,
18075,-11314,386,12099,8905,1216,-1360,1,40,1576,228,
18096,-10907,486,12348,8911,1111,-1290,1,42,1580,228,
18116,-10530,540,12582,8911,1145,-1154,1,44,1572,236,
18136,-10204,533,12822,8954,1298,-1010,1,42,1570,230,
18157,-9934,567,13039,9046,1455,-867,1,33,1575,237,
18177,-9554,615,13144,9120,1615,-742,1,34,1580,244,
18197,-9127,691,13275,9170,1653,-665,1,39,1577,249,
18218,-8728,856,13441,9184,1441,-633,1,37,1575,245,
18238,-8252,980,13674,9129,1032,-605,1,33,1577,243,
18259,-7759,1027,13926,8936,765,-561,1,36,1574,250,
18279,-7447,1053,14160,8728,721,-517,1,33,1573,261,
18299,-7227,1217,14433,8638,723,-491,1,31,1567,255,
18320,-6973,1226,14558,8545,718,-433,1,29,1575,253,
18340,-6617,1137,14649,8349,771,-304,1,25,1581,253,
18360,-6282,1171,14750,8097,901,-159,1,33,1575,261,
18381,-5904,1246,14893,7799,1104,-34,1,35,1583,257,
18401,-5611,1328,15062,7527,1291,54,1,32,1578,272,
18422,-5367,1481,15239,7206,1371,63,1,23,1573,269,
18442,-5033,1488,15253,6782,1371,73,1,31,1573,263,
18462,-4724,1497,15199,6278,1311,130,1,24,1578,264,
18483,-4453,1610,15111,5741,1172,197,1,30,1576,266,
18503,-4178,1663,15026,5165,973,273,1,20,1576,270,
18523,-3932,1706,15378,4728,688,414,1,19,1579,271,
18544,-3711,1900,15730,4639,312,461,1,20,1584,270,
18564,-3413,1946,15758,4637,61,509,1,24,1574,270,
18584,-3135,1856,15726,4726,11,549,1,19,1573,275,
18605,-2949,1864,15653,4917,55,570,1,16,1578,276,
18625,-2830,1891,15492,5029,188,549,1,21,1581,277,
18645,-2660,1800,15608,5192,350,551,1,20,1582,284,
18666,-2539,1833,15790,5587,274,499,1,21,1575,279,
18686,-2337,1810,15621,5938,93,456,1,11,1579,269,
18706,-1988,1810,15454,6075,-48,403,1,19,1581,283,
18727,-1659,1832,15327,5970,-35,240,1,9,1577,279,
18747,-1511,1844,15212,5572,84,9,1,8,1574,288,
18768,-1380,1765,15451,5034,3,-198,1,6,1582,294,
18788,-1135,1810,15625,4452,-417,-373,1,12,1576,286,
18808,-832,1734,15820,3788,-974,-478,1,8,1580,286,
18829,-525,1597,16004,3090,-1438,-549,1,10,1578,280,
18849,-376,1483,16168,2365,-1483,-572,1,9,1575,285,
18869,-327,1418,16382,1522,-1058,-548,1,2,1576,296,
18890,-298,1352,16471,671,-450,-456,1,12,1576,292,
18910,-275,1382,16656,55,-64,-328,1,5,1579,287,
18931,-258,1454,16687,-329,0,-196,1,11,1575,293,
18951,-271,1546,16587,-512,-62,-60,1,13,1579,291,
18971,-351,1602,16419,-517,-67,64,1,4,1572,290,
18992,-435,1704,16219,-457,-102,167,1,12,1578,294,
19012,-446,1866,16127,-417,-294,224,1,4,1582,290,
19032,-425,1899,16066,-398,-517,261,1,14,1576,292,
19053,-411,1918,16058,-364,-694,305,1,5,1577,289,
19073,-424,1879,16037,-335,-799,310,1,8,1578,302,
19093,-448,1747,15949,-334,-722,307,1,6,1572,294,
19114,-505,1671,15783,-383,-505,286,1,9,1575,285,
19134,-537,1555,15710,-491,-293,273,1,8,1572,292,
19155,-524,1501,15726,-585,-246,299,1,6,1574,292,
19175,-536,1524,15721,-647,-229,294,1,5,1585,289,
19195,-597,1448,15657,-655,-82,257,1,17,1577,289,
19216,-674,1393,15463,-727,83,239,1,11,1571,291,
19236,-752,1334,15242,-919,200,275,1,10,1576,290,
19256,-821,1322,15018,-1195,309,329,1,2,1580,292,
19277,-916,1398,14807,-1431,389,337,1,11,1571,283,
19297,-974,1407,14753,-1632,340,321,1,10,1578,292,
19317,-995,1382,14896,-1733,90,336,1,14,1576,290,
19338,-1150,1403,15113,-1695,-225,336,1,4,1572,292,
19358,-1337,1334,15266,-1472,-381,332,1,10,1576,292,
19379,-1372,1258,15364,-1110,-361,338,1,15,1577,289,
19399,-1337,1279,15452,-710,-316,320,1,12,1574,290,
19419,-1337,1246,15447,-363,-330,286,1,9,1583,297,
19440,-1276,1203,15450,-161,-384,283,1,8,1582,294,
19460,-1133,1156,15554,-99,-476,294,1,11,1577,289,
19480,-1140,1116,15768,-111,-652,312,1,13,1571,297,
19501,-1218,1058,15871,-85,-857,346,1,13,1571,291,
19521,-1214,938,15900,-22,-964,355,1,19,1575,295,
19541,-1196,862,15873,55,-918,372,1,11,1563,295,
19562,-1185,833,16019,113,-788,395,1,12,1572,294,
19582,-1167,854,16288,151,-673,434,1,14,1576,296,
19603,-1132,829,16563,275,-604,440,1,12,1570,298,
19623,-1113,812,16705,441,-570,435,1,8,1566,302,
19643,-1113,841,16734,520,-514,478,1,8,1570,304,
19664,-1074,838,16747,557,-389,537,1,13,1569,305,
19684,-1016,850,16821,555,-257,561,1,9,1567,303,
19704,-973,891,16939,484,-144,568,1,13,1571,295,
19725,-837,959,17030,367,-102,559,1,12,1564,298,
19745,-754,1042,17059,224,-34,509,1,8,1566,308,
19765,-838,1090,16937,15,146,515,1,8,1564,304,
19786,-889,1068,16738,-206,352,569,1,7,1569,303,
19806,-832,1094,16495,-389,453,623,1,11,1567,305,
19827,-765,1134,16392,-542,500,640,1,10,1562,306,
19847,-768,1145,16379,-724,530,672,1,20,1576,302,
19867,-807,1215,16353,-828,515,691,1,10,1570,304,
19888,-791,1295,16388,-816,479,635,1,18,1574,308,
19908,-811,1329,16487,-735,491,547,1,9,1573,299,
19928,-955,1296,16518,-613,506,490,1,10,1568,308,
19948,-1111,1222,16438,-469,502,494,1,7,1569,297,
19969,-1144,1193,16408,-374,489,548,1,16,1568,300,
19989,-1133,1246,16392,-328,413,574,1,13,1559,303,
20010,-1200,1282,16485,-331,269,560,1,9,1561,309,
20030,-1307,1237,16615,-402,123,577,1,12,1568,306,
20051,-1351,1145,16634,-458,82,636,1,11,1577,303,
20071,-1287,1049,16650,-386,164,642,1,12,1564,312,
20091,-1229,1054,16692,-261,281,639,1,12,1562,304,
20112,-1203,1005,16638,-172,276,612,1,13,1563,297,
20132,-1122,970,16475,-119,176,593,1,10,1566,308,
20152,-939,943,16377,-129,32,619,1,16,1560,312,
20173,-833,1016,16285,-157,-174,614,1,18,1566,312,
20193,-845,1114,16200,-129,-496,535,1,19,1571,305,
20213,-855,1220,16144,-61,-879,391,1,13,1565,303,
20234,-853,1212,16159,-7,-1095,221,1,17,1563,309,
20254,-934,1177,16299,-7,-995,62,1,12,1564,304,
20275,-1130,1139,16420,-42,-618,-41,1,17,1565,301,
20295,-1277,1092,16513,-45,-127,-89,1,12,1572,304,
20315,-1387,1073,16581,-1,286,-77,1,15,1563,313,
20336,-1830,1711,17941,32,-452,-90,1,13,1569,303,
20356,-1952,1433,16980,511,-948,-229,1,12,1572,306,
20376,-1499,737,16823,603,-323,-171,1,18,1566,308,
20397,-1438,807,16514,548,385,62,1,14,1570,300,
20417,-1218,687,16205,393,642,220,1,14,1562,304,
20437,-988,592,15968,221,576,415,1,12,1572,302,
20458,-775,618,15960,74,383,540,1,14,1564,304,
20478,-870,750,15797,-68,-85,633,1,18,1564,310,
20499,-982,772,15076,-83,-814,649,1,9,1565,307,
20519,-526,451,14433,-77,-1306,534,1,16,1564,302,
20539,-1114,1483,17135,-530,-3018,390,1,14,1570,298,
20559,-1623,1881,16233,130,-5595,-22,1,20,1556,308,
20580,-779,848,17869,-64,-5543,-294,1,20,1564,310,
20600,-1132,248,16999,42,-2055,48,1,10,1572,302,
20621,-822,1039,16281,-157,-1482,92,1,15,1565,301,
20641,-1083,267,16394,-609,-1155,89,1,13,1575,301,
20661,-1335,119,16298,-429,-432,90,1,12,1576,310,
20682,-1247,59,16230,-288,-284,-75,1,13,1571,313,
20702,-1232,22,16217,-176,-126,-88,1,8,1570,304,
20722,-1157,49,16201,-107,-78,-50,1,10,1564,300,
20743,-1125,15,16194,-93,-37,22,1,9,1567,297,
20763,-1145,60,16151,-90,-11,91,1,11,1567,301,
20783,-1121,145,16147,-140,-5,141,1,18,1570,310,
20804,-1186,203,16206,-224,-32,180,1,9,1563,297,
20824,-1212,123,16184,-273,-36,200,1,21,1565,303,
20844,-1250,128,16175,-292,-4,227,1,7,1563,307,
20865,-1253,153,16179,-239,7,218,1,12,1560,298,
20885,-1219,177,16176,-142,-15,190,1,15,1569,309,
20905,-1163,167,16180,-150,-25,141,1,17,1571,311,
20926,-1246,187,16160,-128,-37,102,1,16,1564,292,
20946,-1212,167,16142,-111,-54,89,1,20,1574,304,
20967,-1271,144,16142,-125,-56,80,1,17,1573,303,
20987,-1252,113,16153,-84,-34,88,1,10,1560,304,
21007,-1219,159,16177,-79,-22,90,1,13,1565,303,
21028,-1229,160,16171,-97,-26,107,1,21,1573,299,
21048,-1231,141,16158,-70,-25,107,1,9,1563,311,
21068,-1200,142,16162,-87,-17,111,1,12,1564,306,
21088,-1229,148,16161,-71,-18,108,1,11,1571,305,
21109,-1199,147,16168,-71,-14,106,1,18,1574,300,
21129,-1225,168,16161,-86,-24,108,1,20,1568,296,
21150,-1251,122,16164,-84,-25,108,1,18,1576,306,
21170,-1254,148,16166,-84,-16,107,1,17,1565,301,
21190,-1252,153,16166,-67,-25,107,1,21,1569,303,
21211,-1219,122,16170,-67,-24,105,1,16,1564,298,
21231,-1211,144,16177,-79,-23,103,1,9,1563,307,
21251,-1220,147,16160,-90,-26,104,1,7,1567,311,
21272,-1255,132,16158,-95,-18,104,1,5,1559,295,
21292,-1258,154,16155,-77,-20,103,1,12,1568,304,
21312,-1240,145,16156,-77,-21,104,1,17,1565,303,
21333,-1230,145,16166,-77,-16,105,1,20,1570,302,
21353,-1215,145,16151,-86,-25,107,1,17,1569,309,
21374,-1225,146,16169,-88,-23,107,1,22,1566,300,
21394,-1233,158,16151,-75,-21,106,1,13,1565,297,
21414,-1243,165,16164,-80,-22,106,1,12,1568,302,
21435,-1258,152,16166,-78,-24,101,1,9,1565,303,
21455,-1248,153,16164,-79,-20,101,1,19,1575,303,
21475,-1242,160,16153,-80,-26,106,1,16,1558,306,
21496,-1237,162,16165,-80,-23,109,1,21,1569,301,
21516,-1232,158,16164,-82,-23,107,1,11,1561,305,
21536,-1229,150,16155,-80,-24,106,1,18,1576,304,
21557,-1242,144,16156,-79,-18,105,1,13,1573,303,
21577,-1256,148,16145,-75,-17,101,1,10,1562,292,
21598,-1242,144,16141,-75,-20,104,1,16,1564,304,
21618,-1244,145,16158,-73,-19,104,1,10,1570,300,
21638,-1240,143,16168,-76,-24,103,1,15,1563,297,
21659,-1240,145,16178,-78,-24,99,1,17,1565,301,
21679,-1236,144,16154,-76,-19,97,1,13,1565,303,
21699,-1247,154,16164,-76,-16,97,1,3,1567,295,
21720,-1251,135,16167,-77,-19,100,1,14,1566,300,
21740,-1261,137,16161,-80,-21,103,1,15,1567,295,
21761,-1263,141,16174,-84,-21,101,1,16,1560,302,
21781,-1261,139,16175,-80,-20,102,1,20,1564,308,
21801,-1244,142,16162,-75,-21,104,1,12,1566,302,
21822,-1247,146,16161,-76,-20,105,1,11,1569,303,
21842,-1248,160,16177,-81,-19,105,1,10,1568,308,
21862,-1238,155,16169,-83,-21,104,1,17,1571,303,
21883,-1260,155,16164,-84,-21,105,1,8,1568,304,
21903,-1261,151,16146,-78,-23,106,1,19,1573,295,
21923,-1254,148,16143,-78,-17,106,1,20,1570,300,
21933,-1248,154,16138,-79,-18,109,1,16,1570,298,
21954,-1241,139,16137,-79,-14,105,1,15,1565,305,
21974,-1243,153,16148,-85,-15,105,1,16,1576,306,
21995,-1247,139,16149,-81,-15,103,1,6,1566,312,
22015,-1238,142,16157,-79,-20,108,1,16,1568,302,
22035,-1250,153,16173,-76,-21,104,1,10,1564,306,
22056,-1248,160,16160,-76,-23,104,1,19,1563,301,
22076,-1245,150,16162,-82,-20,103,1,5,1561,299,
22096,-1247,148,16157,-77,-16,104,1,13,1567,299,
22106,-1250,146,16167,-75,-16,106,1,12,1568,310,
22127,-1245,154,16157,-73,-21,108,1,8,1566,304,
22147,-1247,150,16146,-76,-22,103,1,15,1571,299,
22168,-1244,152,16147,-77,-18,104,1,19,1565,309,
22188,-1245,145,16156,-76,-22,103,1,12,1560,304,
22208,-1241,145,16154,-77,-21,103,1,17,1571,307,
22229,-1251,149,16165,-77,-20,105,1,15,1565,305,
22249,-1247,139,16171,-80,-21,107,1,15,1567,305,
22269,-1241,143,16178,-81,-21,103,1,13,1567,301,
22290,-1235,144,16175,-81,-25,105,1,13,1573,305,
22310,-1243,151,16175,-83,-25,108,1,16,1564,306,
22331,-1245,155,16166,-76,-18,103,1,11,1567,305,
22351,-1244,150,16176,-76,-19,107,1,21,1559,307,
22371,-1244,146,16180,-77,-17,107,1,15,1569,297,
22392,-1249,149,16178,-79,-22,107,1,26,1566,302,
22412,-1250,134,16171,-77,-21,106,1,14,1566,304,
22432,-1238,152,16164,-80,-12,103,1,20,1566,300,
22453,-1226,149,16161,-77,-22,106,1,15,1565,297,
22473,-1240,135,16155,-78,-22,103,1,20,1566,306,
22493,-1251,161,16135,-76,-18,107,1,12,1570,308,
22514,-1250,157,16145,-80,-21,108,1,9,1569,303,
22534,-1255,159,16165,-82,-20,106,1,7,1569,301,
22555,-1245,158,16168,-75,-22,104,1,14,1572,304,
22575,-1240,150,16176,-79,-25,102,1,19,1563,297,
22595,-1245,144,16160,-79,-28,107,1,12,1578,304,
22616,-1232,146,16176,-78,-23,104,1,19,1565,311,
22636,-1247,150,16161,-84,-24,101,1,19,1573,295,
22656,-1246,136,16172,-77,-25,103,1,10,1564,308,
