t,ax,ay,az,gx,gy,gz,mag_valid,mx,my,mz,
13447,-1668,-3026,16154,30,-2052,1135,1,20,1548,294,
13468,-1556,-3028,16117,-268,-2434,1408,1,19,1547,297,
13488,-1409,-3124,16075,-463,-2788,1524,1,27,1545,291,
13508,-1257,-3285,16076,-520,-3316,1513,1,21,1545,289,
13529,-1085,-3218,15985,-414,-4020,1432,1,19,1547,283,
13549,-905,-3316,15777,-176,-4821,1263,1,23,1549,293,
13570,-1084,-3933,15764,-40,-5508,1004,1,23,1545,291,
13590,-1410,-4714,15499,14,-5719,697,1,24,1538,290,
13611,-1651,-4958,15148,-20,-5261,642,1,13,1533,293,
13631,-1488,-4760,14998,-280,-4145,822,1,16,1536,294,
13651,-1500,-4663,15009,-779,-2533,1145,1,23,1539,297,
13671,-1532,-5210,15178,-1492,-1355,1308,1,23,1541,285,
13692,-1600,-5817,15237,-1907,-1052,1226,1,22,1536,294,
13712,-1615,-5942,15239,-1725,-1836,1059,1,22,1542,290,
13732,-1797,-5532,15465,-1234,-3021,1223,1,22,1536,294,
13753,-1817,-5286,15724,-1183,-3832,1591,1,34,1538,294,
13773,-1763,-5324,15726,-1575,-3897,1933,1,19,1533,291,
13793,-1601,-5580,15389,-1805,-3441,2138,1,31,1531,289,
13814,-1599,-5662,15245,-1729,-3268,2180,1,17,1533,285,
13834,-1750,-5693,15149,-1622,-3736,2264,1,25,1531,283,
13854,-1779,-5935,15167,-1529,-4571,2361,1,27,1529,287,
13875,-1774,-6293,14890,-1352,-5452,2303,1,21,1531,289,
13895,-1945,-6514,14603,-978,-6278,2359,1,26,1520,286,
13915,-2008,-6876,14470,-714,-6909,2509,1,29,1521,295,
13936,-1968,-7250,14362,-619,-7005,2632,1,26,1528,292,
13956,-1909,-7424,14112,-551,-6700,2822,1,19,1521,281,
13977,-1821,-7555,13816,-513,-6684,2911,1,27,1515,285,
13997,-1657,-7771,13637,-388,-7440,3008,1,29,1517,285,
14017,-1594,-8335,13561,-155,-8788,3139,1,31,1511,279,
14038,-1607,-9050,13475,109,-9676,3375,1,25,1511,281,
14058,-1488,-9395,13093,290,-9713,3605,1,24,1504,288,
14079,-1333,-9584,12721,174,-9095,3630,1,30,1506,280,
14099,-1041,-9817,12476,-232,-8055,3402,1,29,1507,281,
14119,-940,-10033,12358,-456,-7081,3186,1,19,1501,279,
14140,-854,-10158,12349,-306,-6677,3096,1,26,1492,284,
14160,-763,-10234,12322,149,-7061,3061,1,24,1502,278,
14180,-850,-10488,12215,537,-7605,3047,1,27,1495,281,
14201,-744,-10789,12010,785,-7682,3043,1,22,1496,276,
14221,-525,-11053,11535,1029,-7301,3003,1,29,1491,275,
14241,-342,-11217,11112,1308,-7041,2936,1,30,1490,280,
14262,-272,-11347,10864,1739,-7355,2883,1,23,1489,273,
14282,-168,-11690,10777,2238,-8176,2936,1,20,1490,276,
14302,82,-12026,10542,2444,-8928,2961,1,19,1477,275,
14323,313,-12330,10094,2363,-8998,2807,1,21,1487,277,
14343,448,-12610,9728,2155,-8671,2547,1,29,1479,279,
14363,613,-12738,9314,1908,-8451,2290,1,18,1474,274,
14384,697,-13171,9191,1822,-8515,2084,1,21,1481,277,
14404,824,-13527,8992,1670,-8926,1918,1,21,1475,273,
14424,841,-13770,8707,1294,-8813,1786,1,23,1473,279,
14445,910,-13990,8200,872,-8069,1671,1,16,1466,270,
14465,945,-14191,7853,597,-7576,1599,1,21,1475,281,
14485,959,-14391,7892,498,-7638,1555,1,21,1473,259,
14506,958,-14620,7756,405,-7494,1543,1,22,1462,270,
14526,1041,-14832,7307,434,-7229,1610,1,20,1464,268,
14547,1233,-14823,7085,362,-7275,1583,1,16,1472,266,
14567,1249,-14939,6843,206,-7096,1452,1,15,1465,269,
14587,1270,-15095,6478,148,-6923,1393,1,12,1462,266,
14608,1404,-15157,6274,184,-7013,1345,1,18,1464,254,
14628,1560,-15222,6164,163,-7081,1187,1,16,1466,254,
14648,1603,-15392,5937,67,-6902,1003,1,18,1458,256,
14669,1676,-15471,5543,9,-6737,847,1,24,1458,254,
14689,1706,-15522,5268,-13,-6762,602,1,7,1463,257,
14709,1668,-15665,5023,-43,-6710,368,1,12,1456,254,
14730,1609,-15758,4654,-123,-6561,194,1,15,1457,247,
14750,1569,-15810,4266,-258,-6303,35,1,16,1460,244,
14770,1593,-15898,3982,-419,-6053,-135,1,12,1454,248,
14791,1550,-16065,3769,-557,-5886,-262,1,18,1450,240,
14811,1493,-16190,3546,-631,-5764,-296,1,18,1460,254,
14831,1451,-16245,3297,-698,-5623,-257,1,19,1455,241,
14852,1481,-16288,3019,-722,-5451,-190,1,17,1455,253,
14872,1488,-16293,2800,-737,-5342,-180,1,20,1452,236,
14892,1472,-16411,2606,-737,-5115,-212,1,19,1457,237,
14913,1488,-16436,2444,-712,-4920,-240,1,24,1448,240,
14933,1490,-16380,2252,-713,-4807,-332,1,18,1452,240,
14953,1486,-16415,1916,-668,-4827,-481,1,20,1450,232,
14974,1360,-16474,1658,-696,-4863,-597,1,28,1446,240,
14994,1247,-16460,1339,-773,-4835,-676,1,26,1450,234,
15014,1209,-16420,1136,-901,-4668,-772,1,21,1459,229,
15035,1122,-16438,991,-1070,-4326,-856,1,19,1449,235,
15055,1020,-16523,892,-1209,-3981,-861,1,18,1462,226,
15076,929,-16515,703,-1201,-3780,-808,1,29,1453,225,
15096,876,-16523,562,-1173,-3766,-811,1,17,1459,231,
15116,849,-16542,403,-1104,-3795,-806,1,25,1453,229,
15137,819,-16571,279,-984,-3670,-792,1,25,1457,225,
15157,809,-16601,199,-859,-3452,-761,1,25,1453,229,
15177,794,-16630,35,-714,-3304,-716,1,23,1449,229,
15198,779,-16619,-187,-502,-3346,-653,1,31,1451,223,
15218,795,-16631,-297,-360,-3281,-632,1,23,1455,221,
15239,745,-16628,-438,-375,-2929,-648,1,29,1451,225,
15259,725,-16526,-603,-485,-2419,-703,1,24,1452,220,
15279,695,-16508,-710,-540,-2090,-761,1,17,1457,221,
15300,686,-16515,-797,-465,-2007,-747,1,16,1450,212,
15320,665,-16505,-857,-380,-1962,-666,1,21,1455,219,
15340,618,-16497,-995,-423,-1783,-558,1,29,1451,217,
15361,552,-16485,-1107,-568,-1430,-443,1,28,1448,214,
15381,541,-16478,-1120,-646,-1042,-320,1,19,1447,217,
15401,524,-16461,-1059,-608,-816,-208,1,24,1450,218,
15422,549,-16473,-1075,-437,-876,-109,1,21,1453,221,
15442,545,-16503,-1143,-179,-1080,-31,1,29,1457,221,
15462,490,-16536,-1171,-2,-1191,17,1,19,1445,225,
15483,452,-16594,-1265,-18,-1000,31,1,21,1449,217,
15503,425,-16643,-1350,-129,-646,66,1,18,1456,216,
15523,414,-16648,-1403,-240,-412,125,1,18,1456,222,
15544,409,-16632,-1446,-277,-370,175,1,28,1454,216,
15564,426,-16616,-1468,-280,-395,208,1,26,1444,226,
15584,454,-16614,-1464,-293,-398,232,1,28,1454,222,
15605,478,-16580,-1459,-283,-404,238,1,21,1445,217,
15625,501,-16518,-1456,-223,-493,229,1,21,1457,217,
15646,523,-16521,-1460,-144,-597,204,1,23,1451,221,
15666,524,-16554,-1465,-92,-645,214,1,32,1452,218,
15686,525,-16542,-1492,-82,-626,199,1,26,1454,210,
15707,544,-16494,-1486,-102,-605,157,1,27,1447,217,
15727,538,-16470,-1478,-148,-562,81,1,23,1451,219,
15747,551,-16465,-1487,-198,-467,24,1,24,1450,222,
15768,584,-16492,-1505,-216,-293,-16,1,20,1448,216,
15788,554,-16535,-1475,-203,-164,-19,1,23,1447,223,
15808,573,-16574,-1414,-205,-6,13,1,21,1457,215,
15829,610,-16572,-1400,-245,225,64,1,23,1451,213,
15849,620,-16546,-1402,-285,411,116,1,26,1452,212,
15869,613,-16541,-1415,-285,580,163,1,26,1442,214,
15890,620,-16544,-1461,-216,632,245,1,21,1451,223,
15910,547,-16504,-1469,-95,524,360,1,22,1456,218,
15930,526,-16455,-1440,38,323,482,1,17,1449,221,
15951,578,-16437,-1413,137,123,588,1,28,1452,218,
15971,631,-16376,-1458,164,10,620,1,25,1455,225,
15991,674,-16315,-1499,139,-16,526,1,21,1451,221,
16012,656,-16330,-1490,81,-32,391,1,23,1457,215,
16032,673,-16372,-1471,35,-65,251,1,26,1452,212,
16053,649,-16440,-1473,14,-98,152,1,25,1453,215,
16073,619,-16508,-1482,13,-92,86,1,32,1448,224,
16093,584,-16558,-1470,4,-139,49,1,18,1452,216,
16114,554,-16626,-1524,-12,-193,50,1,28,1456,210,
16134,542,-16642,-1577,-29,-153,75,1,26,1452,210,
16155,560,-16636,-1557,-58,-83,93,1,24,1464,216,
16175,569,-16643,-1530,-92,9,82,1,16,1452,222,
16195,567,-16652,-1527,-122,54,86,1,29,1457,209,
16216,565,-16615,-1519,-153,76,84,1,27,1451,223,
16236,580,-16581,-1486,-198,207,49,1,26,1450,212,
16256,614,-16596,-1431,-254,480,14,1,23,1455,217,
16276,617,-16596,-1366,-321,813,-22,1,17,1451,221,
16297,655,-16680,-1333,-402,1239,-41,1,28,1452,220,
16317,668,-16691,-1266,-484,1742,-6,1,27,1453,215,
16337,687,-16611,-1171,-547,2140,31,1,26,1460,218,
16358,677,-16539,-1093,-530,2283,67,1,24,1448,218,
16378,655,-16468,-1007,-427,2208,100,1,21,1457,219,
16398,601,-16424,-977,-268,1970,84,1,26,1456,222,
16419,556,-16368,-892,-158,1717,42,1,30,1448,228,
16439,502,-16362,-747,-125,1625,-9,1,20,1458,220,
16460,511,-16392,-690,-166,1773,-45,1,25,1459,221,
16480,494,-16386,-588,-231,2064,-106,1,21,1457,225,
16500,493,-16426,-428,-312,2456,-169,1,25,1447,227,
16521,544,-16462,-267,-379,2887,-207,1,27,1455,219,
16541,565,-16529,-85,-426,3345,-231,1,25,1455,215,
16561,564,-16588,59,-422,3827,-269,1,25,1457,223,
16582,608,-16601,285,-414,4383,-305,1,29,1457,227,
16602,643,-16632,513,-388,4918,-343,1,21,1453,229,
16622,600,-16607,787,-269,5311,-344,1,34,1456,218,
16643,555,-16577,1033,-99,5625,-326,1,26,1456,232,
16663,585,-16504,1353,97,6008,-314,1,22,1454,236,
16683,571,-16374,1701,326,6498,-310,1,29,1451,227,
16704,605,-16258,2112,499,7099,-325,1,26,1458,236,
16724,669,-16157,2435,689,7838,-401,1,26,1460,236,
16745,688,-16027,2758,873,8465,-537,1,27,1459,249,
16765,562,-15868,3181,971,8820,-611,1,27,1453,235,
16785,430,-15863,3355,1044,8999,-709,1,24,1456,246,
16806,181,-15740,3593,970,9087,-637,1,21,1457,255,
16826,68,-15778,3770,828,9465,-512,1,23,1457,261,
16846,5,-15687,4059,599,10204,-392,1,28,1468,250,
16866,110,-15498,4260,599,11058,-376,1,20,1464,256,
16887,99,-15141,4901,731,11211,-389,1,26,1470,260,
16908,25,-14925,5474,818,10567,-431,1,28,1464,260,
16928,38,-14819,5991,700,9939,-468,1,23,1473,259,
16948,113,-14823,6395,357,10159,-595,1,20,1472,262,
16968,288,-14790,6593,64,11126,-846,1,24,1470,268,
16989,416,-14737,7111,45,12058,-1185,1,20,1466,268,
17009,360,-14656,7859,236,12247,-1353,1,19,1465,281,
17029,246,-14532,8598,467,11843,-1268,1,14,1466,276,
17050,291,-14414,9198,629,11188,-1063,1,20,1474,268,
17070,185,-14184,9522,833,10557,-810,1,26,1478,272,
17090,-40,-13827,9627,947,10047,-624,1,24,1484,272,
17111,-105,-13435,9667,1012,9841,-617,1,18,1480,280,
17131,-237,-13025,9944,1043,9916,-686,1,28,1482,282,
17152,-279,-12560,10401,936,9892,-740,1,25,1483,289,
17172,-297,-12178,10880,681,9728,-742,1,24,1494,280,
17192,-254,-11895,11326,412,9493,-724,1,29,1491,285,
17213,-247,-11574,11629,223,9093,-713,1,27,1491,289,
17233,-281,-11257,11980,99,8468,-704,1,17,1493,287,
17253,-234,-10968,12206,-75,7892,-731,1,21,1499,285,
17274,-199,-10753,12401,-180,7679,-757,1,17,1497,291,
17294,-101,-10585,12585,-173,7693,-806,1,22,1494,294,
17314,-80,-10229,12871,-107,7576,-839,1,20,1498,290,
17335,-9,-9920,13161,-3,7182,-880,1,15,1505,295,
17355,-42,-9690,13297,101,6622,-924,1,21,1505,299,
17375,-130,-9429,13307,191,6148,-920,1,10,1502,290,
17396,-179,-9193,13414,204,5990,-954,1,21,1507,289,
17416,-206,-8982,13537,157,6214,-980,1,19,1509,289,
17436,-253,-8719,13721,56,6487,-1013,1,28,1508,294,
17457,-247,-8473,13933,-19,6612,-1048,1,26,1506,298,
17477,-283,-8250,14142,31,6525,-1048,1,23,1525,287,
17498,-323,-7975,14258,174,6273,-1003,1,32,1512,308,
17518,-368,-7678,14399,223,6084,-958,1,20,1512,290,
17538,-338,-7470,14491,186,6256,-945,1,20,1518,308,
17559,-358,-7225,14521,123,6505,-967,1,23,1523,295,
17579,-361,-6908,14678,105,6623,-939,1,21,1519,291,
17599,-362,-6584,14790,158,6477,-915,1,9,1519,305,
17620,-366,-6275,14894,254,6105,-875,1,22,1520,290,
17640,-297,-6091,14996,334,5807,-851,1,21,1527,297,
17660,-277,-5903,15119,350,5768,-824,1,16,1526,298,
17680,-246,-5717,15202,333,5921,-811,1,20,1528,296,
17701,-280,-5462,15226,334,5946,-789,1,18,1530,304,
17721,-253,-5198,15253,319,5786,-755,1,17,1527,303,
17742,-229,-4936,15299,298,5701,-751,1,10,1536,306,
17762,-244,-4679,15396,226,5663,-762,1,18,1536,300,
17782,-309,-4402,15450,117,5617,-771,1,14,1532,302,
17803,-352,-4157,15519,10,5603,-764,1,21,1539,301,
17823,-397,-4006,15633,-68,5621,-737,1,18,1534,294,
17843,-440,-3829,15716,-113,5603,-662,1,18,1542,302,
17864,-468,-3623,15760,-131,5532,-536,1,21,1549,305,
17884,-491,-3347,15714,-89,5478,-363,1,27,1541,303,
17905,-525,-3031,15622,-4,5423,-230,1,18,1542,292,
17925,-546,-2670,15576,97,5460,-183,1,19,1545,293,
17945,-563,-2353,15618,201,5523,-181,1,22,1550,294,
17965,-487,-2058,15645,287,5404,-182,1,17,1551,297,
17986,-381,-1703,15678,377,5061,-252,1,21,1551,299,
18006,-327,-1463,15694,496,4704,-375,1,23,1545,299,
18027,-314,-1313,15722,550,4478,-480,1,20,1554,308,
18047,-300,-1163,15658,518,4448,-590,1,14,1550,302,
18067,-290,-989,15464,434,4550,-693,1,13,1553,301,
18088,-268,-916,15360,388,4610,-753,1,18,1548,296,
18108,-187,-773,15397,320,4487,-775,1,21,1559,297,
18128,-108,-594,15557,197,4282,-840,1,15,1557,305,
18149,-82,-525,15703,101,4211,-889,1,19,1557,305,
18169,-93,-522,15710,110,4264,-842,1,15,1563,295,
18190,-55,-256,15497,222,4225,-719,1,18,1554,300,
18210,15,147,15497,255,3799,-654,1,19,1557,297,
18230,71,443,15673,320,3081,-667,1,13,1555,299,
18250,160,560,15956,428,2174,-675,1,18,1564,304,
18271,238,614,16015,493,1539,-676,1,15,1567,303,
18291,215,636,15999,529,1156,-677,1,27,1565,301,
18312,191,608,16054,476,718,-658,1,21,1565,305,
18332,166,581,16151,356,265,-609,1,14,1564,302,
18352,88,453,16276,209,-18,-536,1,4,1562,300,
18373,36,309,16348,140,-67,-400,1,24,1570,308,
18393,-46,269,16456,151,-94,-273,1,15,1553,301,
18413,-81,213,16531,132,-247,-89,1,12,1562,300,
18433,-134,225,16634,147,-296,139,1,9,1561,303,
18454,-160,216,16677,164,-126,366,1,13,1559,305,
18474,-128,221,16580,149,51,624,1,11,1565,305,
18495,-54,315,16426,80,42,866,1,13,1563,305,
18515,2,418,16376,-62,-100,1044,1,15,1561,305,
18535,74,444,16341,-259,-140,1156,1,13,1561,299,
18556,102,519,16261,-422,-27,1204,1,15,1565,311,
18576,67,535,16280,-484,116,1195,1,24,1560,304,
18596,23,515,16449,-505,94,1169,1,16,1562,302,
18617,4,585,16500,-520,-89,1088,1,23,1565,301,
18637,24,646,16441,-525,-210,902,1,9,1561,295,
18658,-12,625,16342,-580,-200,656,1,15,1553,305,
18678,-84,544,16299,-706,-116,388,1,17,1559,307,
18698,-195,493,16281,-842,-43,200,1,13,1557,297,
18719,-273,412,16246,-979,-14,76,1,10,1556,304,
18739,-335,388,16221,-1090,69,-8,1,12,1558,306,
18759,-369,365,16289,-1119,160,-47,1,18,1554,304,
18780,-458,325,16420,-1093,251,-48,1,19,1551,297,
18800,-552,284,16512,-1074,424,17,1,23,1553,297,
18820,-599,373,16473,-1051,618,97,1,17,1555,309,
18841,-572,529,16413,-1012,724,159,1,21,1555,303,
18861,-551,699,16359,-922,671,158,1,21,1559,297,
18882,-539,788,16356,-859,435,104,1,17,1553,303,
18902,-573,761,16356,-810,203,53,1,13,1561,307,
18922,-640,746,16289,-698,73,17,1,24,1558,300,
18942,-637,744,16235,-503,-109,-9,1,19,1557,299,
18963,-586,651,16219,-269,-372,-15,1,15,1553,299,
18983,-525,537,16156,-108,-655,-21,1,16,1554,304,
19004,-530,520,16138,-57,-670,-43,1,24,1552,304,
19024,-543,479,16204,-87,-478,-103,1,22,1554,312,
19044,-575,390,16310,-116,-364,-116,1,19,1557,311,
19065,-579,332,16336,-129,-407,-98,1,22,1562,302,
19085,-603,336,16276,-190,-374,-90,1,19,1569,305,
19105,-581,365,16212,-329,-229,-99,1,20,1558,304,
19126,-555,407,16191,-456,-65,-110,1,25,1565,299,
19146,-587,425,16196,-495,-24,-77,1,18,1550,302,
19166,-650,498,16220,-477,-97,-21,1,19,1555,301,
19187,-681,535,16266,-390,-195,20,1,22,1560,298,
19207,-674,512,16265,-260,-303,48,1,22,1556,306,
19227,-685,506,16253,-148,-472,89,1,13,1555,307,
19248,-685,494,16275,-83,-620,138,1,16,1554,298,
19268,-649,459,16235,-91,-597,149,1,22,1558,300,
19278,-648,460,16219,-118,-488,131,1,24,1562,304,
19299,-636,427,16158,-178,-256,80,1,23,1563,301,
19319,-596,368,16154,-212,-136,56,1,13,1557,301,
19340,-550,395,16178,-255,-171,47,1,13,1555,311,
19360,-518,370,16222,-283,-178,37,1,16,1568,304,
19380,-526,377,16260,-291,-153,21,1,16,1564,306,
19401,-574,369,16309,-301,-109,40,1,26,1556,306,
19421,-626,335,16361,-302,-91,77,1,25,1557,301,
19441,-670,302,16318,-312,-79,125,1,27,1555,309,
19462,-724,305,16268,-352,-41,159,1,16,1556,302,
19482,-767,355,16223,-386,26,174,1,18,1554,302,
19502,-856,399,16187,-378,42,162,1,18,1558,302,
19523,-963,386,16218,-330,-61,164,1,17,1559,309,
19543,-1087,348,16276,-243,-314,185,1,12,1554,302,
19563,-1083,388,17256,-429,-596,220,1,18,1564,306,
19584,-1295,458,16493,-326,-158,183,1,21,1557,309,
19604,-1053,422,16410,-330,-57,223,1,19,1565,305,
19624,-1048,470,16272,-358,-37,244,1,16,1558,310,
19645,-892,424,16186,-383,67,257,1,23,1551,301,
19665,-781,459,16206,-407,73,296,1,23,1557,297,
19686,-625,472,16215,-350,-179,354,1,17,1557,303,
19706,-582,381,16127,-375,-268,388,1,23,1553,307,
19726,-467,296,15951,-651,-141,387,1,25,1557,299,
19747,-472,140,15810,-1189,-209,387,1,30,1556,304,
19767,-666,88,15889,-1716,-112,345,1,15,1567,295,
19787,-912,92,16090,-2000,17,244,1,24,1564,294,
19807,-1177,110,16177,-2066,55,172,1,29,1561,295,
19828,-1333,193,16256,-2054,116,114,1,21,1553,299,
19848,-1737,478,16621,-1475,-169,121,1,23,1559,297,
19869,-1706,144,16426,-802,-109,58,1,19,1565,299,
19889,-1686,251,16286,-411,59,20,1,27,1559,307,
19909,-1576,341,16197,-171,27,21,1,29,1561,305,
19930,-1425,303,16082,-176,-43,28,1,28,1562,300,
19950,-1330,359,16094,-360,-147,51,1,18,1560,302,
19970,-1292,377,16117,-494,-351,132,1,29,1557,303,
19991,-1336,246,16121,-621,-490,223,1,13,1551,311,
20011,-1440,181,16155,-682,-481,290,1,22,1558,302,
20032,-1603,159,16224,-572,-352,280,1,28,1568,302,
20052,-1627,188,16191,-411,-193,198,1,22,1564,300,
20072,-1592,211,16169,-348,-144,166,1,15,1559,307,
20093,-1643,220,16201,-252,-128,149,1,23,1569,297,
20113,-1606,143,16147,-143,-68,127,1,28,1560,300,
20133,-1596,201,16149,-143,-32,115,1,17,1559,305,
20154,-1583,202,16116,-98,-46,105,1,24,1560,298,
20174,-1578,171,16124,-114,-25,107,1,21,1561,293,
20194,-1605,181,16144,-85,-19,97,1,23,1561,301,
20215,-1576,192,16120,-98,-33,104,1,28,1564,292,
20235,-1629,179,16148,-97,-38,110,1,15,1555,291,
20256,-1609,166,16130,-78,-20,101,1,13,1565,299,
20276,-1601,194,16126,-96,-25,108,1,20,1560,300,
20296,-1589,178,16147,-81,-30,110,1,21,1559,301,
20316,-1572,184,16136,-79,-22,104,1,18,1562,302,
20337,-1575,195,16137,-84,-31,107,1,15,1563,299,
20357,-1584,172,16133,-86,-31,107,1,22,1562,300,
20377,-1609,184,16123,-84,-21,101,1,18,1560,306,
20398,-1617,188,16132,-81,-30,105,1,14,1564,296,
20418,-1605,176,16133,-82,-29,104,1,22,1562,302,
20439,-1584,194,16123,-81,-18,100,1,15,1555,303,
20459,-1569,186,16142,-85,-20,105,1,21,1561,295,
20479,-1587,190,16147,-92,-25,106,1,13,1565,297,
20500,-1607,192,16134,-82,-22,105,1,15,1563,301,
20520,-1608,188,16135,-78,-16,108,1,20,1564,302,
20540,-1609,201,16141,-72,-18,106,1,14,1562,302,
20561,-1590,190,16142,-80,-22,106,1,17,1565,305,
20581,-1595,188,16120,-80,-23,102,1,18,1558,298,
20601,-1589,186,16124,-84,-21,106,1,21,1557,293,
20622,-1586,184,16129,-83,-24,107,1,24,1552,304,
20642,-1596,172,16131,-79,-25,104,1,22,1558,304,
20663,-1599,182,16143,-86,-20,104,1,23,1565,301,
20683,-1605,188,16137,-84,-20,108,1,15,1563,301,
20703,-1611,188,16127,-87,-23,106,1,15,1555,297,
20724,-1603,200,16141,-81,-21,108,1,19,1559,303,
20744,-1592,195,16132,-78,-19,107,1,19,1561,295,
20764,-1587,201,16136,-82,-23,111,1,17,1559,295,
20784,-1597,195,16148,-86,-22,108,1,18,1564,300,
20805,-1594,189,16130,-87,-23,104,1,27,1559,295,
20825,-1603,194,16124,-87,-21,104,1,13,1561,305,
20846,-1609,194,16119,-83,-18,105,1,9,1563,299,
20866,-1600,193,16127,-84,-20,108,1,12,1556,294,
20886,-1593,182,16131,-84,-22,109,1,28,1556,300,
20907,-1587,183,16139,-86,-22,111,1,20,1562,306,
20927,-1594,186,16121,-82,-25,111,1,28,1560,298,
20947,-1592,194,16124,-84,-24,109,1,21,1563,301,
20968,-1591,197,16137,-81,-28,108,1,24,1556,300,
20988,-1601,199,16127,-81,-32,107,1,20,1552,294,
21008,-1598,195,16124,-82,-31,106,1,24,1568,304,
21029,-1595,183,16128,-78,-26,107,1,16,1568,292,
21049,-1591,189,16128,-76,-25,107,1,20,1552,296,
21070,-1601,192,16128,-80,-21,105,1,15,1557,297,
21090,-1605,190,16118,-83,-26,105,1,22,1558,300,
21110,-1611,187,16119,-81,-22,106,1,18,1558,300,
21131,-1605,189,16115,-77,-22,104,1,24,1560,298,
21151,-1606,192,16115,-79,-23,106,1,22,1562,308,
21171,-1603,182,16132,-80,-22,107,1,19,1567,305,
21191,-1600,191,16133,-80,-23,108,1,19,1563,299,
21212,-1601,202,16129,-81,-26,107,1,15,1565,303,
21232,-1595,187,16141,-84,-21,106,1,25,1565,303,
21253,-1599,197,16139,-84,-22,104,1,21,1557,295,
21273,-1594,205,16140,-85,-24,107,1,20,1560,304,
21293,-1603,192,16135,-85,-21,107,1,29,1565,293,
21314,-1603,197,16133,-87,-21,105,1,13,1563,301,
21334,-1604,194,16130,-81,-25,106,1,23,1565,301,
21354,-1599,191,16137,-77,-29,107,1,23,1563,293,
21375,-1593,185,16136,-74,-28,109,1,25,1569,299,
21395,-1601,191,16132,-76,-25,106,1,20,1564,304,
21415,-1603,195,16119,-81,-23,107,1,24,1560,300,
21436,-1588,193,16137,-77,-23,105,1,28,1558,298,
21456,-1590,189,16134,-79,-22,105,1,20,1560,300,
21477,-1584,190,16144,-79,-21,102,1,16,1560,300,
21497,-1590,185,16146,-84,-22,104,1,20,1570,302,
21517,-1590,192,16137,-82,-22,107,1,15,1555,297,
21538,-1598,190,16150,-83,-21,111,1,25,1553,299,
21558,-1598,198,16135,-81,-21,106,1,24,1564,296,
21578,-1601,193,16137,-83,-22,104,1,21,1563,297,
21598,-1598,192,16138,-85,-20,104,1,13,1563,299,
21619,-1588,198,16135,-80,-20,109,1,19,1569,305,
21639,-1584,184,16135,-85,-22,108,1,14,1562,296,
21660,-1595,184,16143,-88,-21,105,1,17,1563,301,
21680,-1592,184,16148,-87,-26,100,1,17,1555,303,
21700,-1592,189,16137,-86,-22,104,1,14,1562,298,
21721,-1598,196,16135,-86,-26,108,1,24,1562,288,
21741,-1595,197,16144,-84,-26,108,1,18,1560,296,
21761,-1603,194,16138,-79,-24,104,1,19,1563,297,
21782,-1600,189,16126,-83,-23,103,1,23,1561,297,
21802,-1597,188,16130,-85,-18,104,1,16,1556,298,
21822,-1597,192,16136,-80,-23,107,1,24,1562,300,
21843,-1592,199,16138,-82,-21,111,1,16,1558,300,
21863,-1585,194,16131,-86,-21,108,1,8,1564,300,
21884,-1588,185,16137,-90,-20,109,1,15,1565,303,
21904,-1622,204,16137,-86,-16,109,1,16,1558,302,
21924,-1605,178,16155,-80,-28,109,1,18,1560,300,
21944,-1603,170,16137,-82,-20,108,1,27,1563,301,
21965,-1605,201,16137,-70,-11,107,1,19,1563,297,
21985,-1585,183,16128,-83,-31,112,1,17,1555,297,
22005,-1604,156,16137,-85,-24,107,1,11,1557,313,
22026,-1601,204,16136,-71,-10,105,1,22,1562,300,
22046,-1599,192,16135,-86,-36,105,1,23,1559,307,
22067,-1602,172,16146,-80,-26,106,1,26,1556,304,
22087,-1560,191,16138,-74,-12,107,1,26,1560,304,
22107,-1575,191,16130,-90,-31,105,1,18,1558,306,
