t,ax,ay,az,gx,gy,gz,mag_valid,mx,my,mz,
13645,-1109,473,15860,-735,-206,-6138,1,30,1520,290,
13665,-1080,478,15943,-1004,126,-5976,1,30,1520,288,
13686,-1092,584,16011,-1210,528,-5918,1,23,1529,291,
13706,-1170,603,16000,-1392,944,-5903,1,25,1525,279,
13727,-1257,589,16050,-1541,1252,-5808,1,28,1538,286,
13747,-1224,767,16206,-1603,1391,-5696,1,28,1524,290,
13768,-1230,1002,16244,-1517,1303,-5619,1,25,1535,283,
13788,-1231,1181,16261,-1301,888,-5670,1,30,1526,294,
13808,-1230,1227,16386,-975,267,-5757,1,32,1536,288,
13829,-1287,1201,16454,-537,-509,-5813,1,26,1536,294,
13849,-1296,1283,16423,47,-1428,-5849,1,34,1532,284,
13869,-1237,1322,16405,551,-2302,-5849,1,25,1539,283,
13890,-1216,1154,16397,938,-2954,-5830,1,28,1540,294,
13910,-1223,863,16330,1204,-3268,-5717,1,38,1540,290,
13930,-1182,705,16215,1310,-3225,-5518,1,34,1528,292,
13951,-1114,626,16087,1322,-2914,-5286,1,31,1541,291,
13971,-989,497,16023,1232,-2310,-5024,1,27,1549,297,
13992,-879,338,16030,1046,-1514,-4727,1,26,1540,284,
14012,-805,242,16090,744,-644,-4388,1,22,1538,294,
14032,-838,222,16128,441,107,-3984,1,30,1544,280,
14052,-964,312,16087,208,704,-3604,1,32,1546,290,
14073,-967,388,16092,35,1072,-3333,1,20,1546,286,
14093,-999,419,16083,-120,1216,-3165,1,31,1541,285,
14114,-1090,471,16023,-185,1307,-3057,1,26,1552,280,
14134,-1062,563,15938,-195,1421,-2967,1,23,1551,291,
14154,-926,539,15900,-284,1610,-2805,1,24,1552,280,
14175,-752,438,15914,-475,1969,-2563,1,30,1544,288,
14195,-628,381,15874,-766,2591,-2295,1,28,1550,292,
14215,-572,462,15891,-1098,3349,-2233,1,25,1557,285,
14236,-813,923,16029,-1407,3857,-1863,1,23,1549,287,
14256,-1162,1353,16024,-1509,4055,-1498,1,28,1554,280,
14276,-1395,1779,15995,-1379,3656,-1155,1,30,1558,288,
14297,-1518,1994,16134,-1042,2670,-881,1,32,1550,298,
14317,-1616,2009,16363,-531,1072,-746,1,24,1558,288,
14337,-1651,1965,16486,89,-564,-633,1,28,1556,292,
14358,-1580,2006,16428,569,-1875,-444,1,20,1560,294,
14378,-1467,2049,16224,912,-2631,-175,1,30,1554,288,
14399,-1351,2078,16008,1056,-2805,44,1,23,1559,295,
14419,-1260,1876,15831,1011,-2255,143,1,23,1555,287,
14440,-1015,1498,15703,768,-949,27,1,32,1554,290,
14460,-906,1215,15610,305,986,-245,1,25,1553,281,
14480,-930,1183,15583,-70,2948,-605,1,31,1555,291,
14500,-937,1387,15652,-403,4674,-951,1,24,1564,294,
14521,-902,1770,15813,-801,5774,-1035,1,31,1565,283,
14541,-867,2281,15935,-1055,6146,-1018,1,35,1565,281,
14561,-783,2711,16101,-1047,5584,-1056,1,26,1564,288,
14582,-765,2951,16284,-918,3954,-994,1,28,1568,284,
14602,-796,2928,16405,-630,1736,-917,1,27,1563,291,
14623,-906,2873,16388,-200,-509,-948,1,22,1564,284,
14643,-925,2852,16328,154,-2339,-996,1,30,1566,288,
14663,-937,2905,16150,245,-3293,-736,1,19,1565,287,
14684,-995,2909,15926,157,-3486,-309,1,29,1559,287,
14704,-1052,2735,15661,75,-2929,33,1,23,1563,293,
14725,-1007,2462,15629,-68,-2002,200,1,19,1557,295,
14745,-897,2189,15706,-296,-1117,133,1,24,1562,290,
14765,-894,2073,15804,-405,-601,80,1,28,1552,286,
14786,-952,2038,15900,-319,-297,120,1,26,1560,290,
14806,-1015,2082,15895,-200,-175,123,1,26,1564,288,
14826,-1068,2131,15915,-50,-249,132,1,33,1559,287,
14846,-1098,2011,16010,48,-644,-207,1,28,1556,292,
14867,-1168,1977,16109,245,-1359,-512,1,18,1560,286,
14887,-1145,1959,16306,593,-2397,-594,1,27,1561,281,
14907,-1085,1813,16429,928,-3438,-550,1,26,1562,286,
14928,-990,1507,16376,1204,-4066,-407,1,23,1555,289,
14948,-921,1220,16190,1202,-4025,-307,1,16,1554,286,
14969,-930,1052,16039,953,-3326,-286,1,26,1558,284,
14989,-969,921,15975,599,-2081,-286,1,26,1558,288,
15009,-943,865,15922,227,-776,-338,1,14,1560,292,
15030,-808,809,16015,-114,379,-442,1,23,1555,289,
15050,-652,826,16080,-367,1161,-568,1,23,1561,291,
15070,-620,979,16107,-504,1524,-741,1,21,1555,291,
15091,-624,1192,16086,-518,1455,-936,1,21,1559,289,
15111,-608,1380,16091,-456,1072,-1147,1,17,1555,295,
15131,-590,1519,16169,-339,400,-1423,1,26,1562,294,
15152,-634,1595,16276,-186,-317,-1659,1,15,1561,295,
15172,-652,1564,16377,18,-868,-1867,1,30,1570,280,
15193,-605,1429,16337,178,-1206,-2054,1,21,1559,283,
15213,-631,1352,16180,189,-1367,-2186,1,20,1558,288,
15233,-626,1292,16003,92,-1347,-2289,1,22,1550,290,
15254,-584,1187,15896,-62,-1086,-2399,1,14,1560,290,
15274,-579,1115,15821,-236,-683,-2539,1,26,1564,290,
15295,-645,1083,15838,-414,-237,-2716,1,19,1563,287,
15315,-648,1077,15972,-567,294,-2917,1,23,1561,287,
15335,-623,1215,16066,-666,788,-3182,1,20,1570,292,
15355,-589,1382,16010,-782,1062,-3534,1,14,1562,294,
15376,-568,1410,15894,-915,956,-3838,1,21,1565,291,
15396,-600,1353,15889,-992,632,-4073,1,28,1568,282,
15417,-712,1359,15970,-898,337,-4324,1,20,1568,290,
15437,-907,1252,16096,-660,135,-4547,1,19,1569,287,
15457,-930,1133,16263,-444,-61,-4610,1,18,1582,282,
15478,-820,1199,16255,-395,-458,-4614,1,16,1578,290,
15498,-726,1263,16227,-411,-909,-4644,1,16,1578,298,
15518,-671,1245,16167,-354,-1306,-4746,1,18,1576,294,
15539,-691,1131,16125,-194,-1599,-4888,1,15,1579,293,
15559,-765,924,16178,-41,-1634,-4984,1,10,1578,286,
15579,-799,872,16237,-3,-1297,-5004,1,17,1583,285,
15600,-734,1052,16232,-96,-727,-5087,1,11,1575,287,
15620,-644,1141,16193,-316,-180,-5240,1,8,1586,288,
15641,-701,1021,16221,-510,331,-5354,1,15,1577,297,
15661,-772,886,16102,-707,770,-5428,1,11,1585,291,
15681,-739,940,16071,-863,928,-5460,1,10,1586,284,
15702,-823,1088,16178,-889,957,-5557,1,17,1583,291,
15722,-1006,1109,16311,-763,952,-5670,1,9,1589,289,
15742,-995,1053,16356,-673,786,-5650,1,7,1583,297,
15763,-945,1047,16273,-785,347,-5552,1,12,1590,290,
15783,-968,1165,16245,-879,-255,-5475,1,10,1586,290,
15803,-1121,1219,16296,-797,-728,-5497,1,10,1586,282,
15824,-1142,1178,16407,-567,-935,-5534,1,10,1590,288,
15844,-1005,989,16430,-369,-1131,-5449,1,5,1589,295,
15864,-991,978,16381,-236,-1462,-5356,1,4,1592,294,
15885,-1083,1098,16359,-32,-1725,-5385,1,2,1592,286,
15905,-1156,1179,16196,175,-1818,-5520,1,0,1580,294,
15925,-1056,1001,16116,286,-1744,-5579,1,0,1598,286,
15946,-871,794,16130,245,-1490,-5548,1,4,1600,302,
15966,-681,733,16040,60,-1024,-5533,1,-4,1596,292,
15987,-549,708,15946,-191,-460,-5600,1,1,1597,301,
16007,-449,719,15994,-461,195,-5762,1,-3,1587,291,
16027,-338,786,15994,-796,894,-5936,1,0,1596,300,
16048,-304,880,15793,-1332,1471,-6086,1,-2,1600,288,
16068,-462,1016,15783,-1849,1945,-6285,1,-8,1606,288,
16088,-699,1163,15911,-2141,2465,-6522,1,-3,1597,289,
16109,-738,1333,16038,-2126,2730,-6771,1,-3,1603,291,
16129,-802,1410,16091,-1981,2631,-6977,1,-10,1598,292,
16150,-888,1462,16248,-1752,2302,-7069,1,-7,1609,289,
16170,-971,1535,16370,-1462,1806,-7144,1,-3,1605,287,
16190,-947,1581,16451,-1108,1132,-7178,1,-10,1604,292,
16211,-878,1548,16367,-731,148,-7051,1,-13,1601,289,
16231,-856,1521,16356,-447,-885,-6896,1,-10,1612,290,
16251,-911,1637,16320,-216,-1766,-6852,1,-18,1604,292,
16272,-940,1801,16270,67,-2313,-6891,1,-19,1603,281,
16292,-924,1610,16152,271,-2553,-6799,1,-17,1609,299,
16312,-887,1321,16123,371,-2576,-6617,1,-14,1606,284,
16333,-843,1251,16123,361,-2256,-6549,1,-21,1607,293,
16353,-756,1242,16134,141,-1589,-6629,1,-20,1612,294,
16374,-680,1173,16092,-157,-982,-6698,1,-20,1608,286,
16394,-612,1040,16064,-459,-540,-6680,1,-21,1607,287,
16414,-570,908,16135,-635,-195,-6693,1,-25,1607,291,
16435,-554,854,16120,-742,98,-6808,1,-29,1613,291,
16455,-544,851,16121,-830,237,-6865,1,-30,1620,286,
16475,-573,908,15993,-937,133,-6798,1,-26,1610,284,
16496,-546,995,15865,-1053,-165,-6643,1,-28,1610,284,
16516,-545,951,15925,-1217,-498,-6516,1,-36,1614,292,
16537,-512,630,16083,-1307,-637,-6312,1,-28,1616,286,
16557,-602,572,16257,-1308,-650,-6078,1,-33,1615,281,
16577,-746,962,16225,-1277,-620,-6100,1,-28,1614,298,
16597,-1038,1254,16080,-1266,-612,-6387,1,-37,1611,295,
16618,-1387,1384,15908,-1209,-677,-6597,1,-32,1614,290,
16638,-1672,1404,15751,-1170,-738,-6528,1,-35,1615,293,
16659,-1688,1390,15753,-1168,-649,-6299,1,-42,1614,290,
16679,-1567,1046,15863,-1169,-620,-5966,1,-40,1614,292,
16699,-1523,811,15887,-1142,-735,-5559,1,-43,1623,301,
16720,-1442,812,15911,-1181,-902,-5325,1,-48,1620,290,
16740,-1348,775,16051,-1242,-916,-5305,1,-39,1619,303,
16761,-1145,726,16024,-1252,-695,-5444,1,-46,1618,290,
16781,-1027,836,16017,-1185,-383,-5721,1,-47,1621,293,
16801,-1060,952,16102,-1198,-26,-6129,1,-53,1615,291,
16822,-1208,958,16236,-1302,416,-6598,1,-45,1617,289,
16842,-1258,979,16239,-1466,763,-6980,1,-49,1615,289,
16862,-1361,1092,16245,-1636,861,-7161,1,-46,1618,294,
16883,-1469,1192,16378,-1640,790,-7233,1,-53,1619,293,
16903,-1477,1315,16404,-1426,481,-7310,1,-56,1618,292,
16923,-1491,1442,16269,-1085,-241,-7371,1,-52,1618,288,
16943,-1667,1407,16312,-756,-1295,-7316,1,-55,1615,289,
16964,-1838,1185,16489,-365,-2196,-7116,1,-60,1608,298,
16984,-1813,1036,16534,109,-2784,-6748,1,-57,1613,295,
17005,-1601,1051,16353,534,-3114,-6313,1,-62,1614,300,
17025,-1390,966,16303,882,-3155,-5985,1,-64,1608,288,
17046,-1314,815,16301,1075,-2971,-5680,1,-66,1606,294,
17066,-1261,603,16274,1188,-2660,-5472,1,-54,1610,296,
17086,-1136,475,16261,1236,-2189,-5352,1,-77,1611,295,
17096,-1083,440,16280,1177,-1901,-5344,1,-67,1609,295,
17117,-1020,386,16273,910,-1323,-5436,1,-67,1609,297,
17137,-897,260,16254,630,-584,-5553,1,-67,1605,301,
17157,-701,189,16184,399,185,-5613,1,-69,1613,287,
17178,-616,364,16089,133,773,-5623,1,-77,1609,301,
17198,-686,545,15983,-175,1024,-5627,1,-68,1606,304,
17218,-824,472,16100,-364,1056,-5636,1,-79,1607,299,
17239,-938,401,16165,-377,1048,-5569,1,-72,1604,300,
17259,-965,488,16030,-308,913,-5535,1,-83,1613,297,
17280,-941,540,16033,-243,668,-5485,1,-83,1605,293,
17300,-938,424,16110,-127,378,-5223,1,-77,1603,301,
17320,-873,348,16170,112,-14,-4699,1,-85,1613,303,
17341,-739,331,16229,341,-608,-3996,1,-74,1604,304,
17361,-688,411,16244,464,-1388,-3297,1,-81,1607,297,
17382,-650,529,16227,477,-2046,-2731,1,-81,1611,293,
17402,-672,584,16154,484,-2406,-2332,1,-84,1614,298,
17422,-801,479,16153,511,-2386,-2163,1,-85,1605,297,
17433,-833,396,16172,498,-2253,-2156,1,-84,1610,300,
17453,-846,242,16150,471,-1768,-2159,1,-81,1607,297,
17473,-810,143,16084,427,-1091,-2125,1,-87,1615,299,
17493,-829,90,15965,367,-449,-2078,1,-90,1602,298,
17514,-882,77,15979,320,-146,-2028,1,-84,1600,294,
17534,-880,106,16055,341,-47,-1916,1,-86,1602,298,
17554,-792,208,16064,401,8,-1701,1,-84,1598,300,
17575,-722,280,15924,395,-62,-1416,1,-89,1605,301,
17595,-712,226,15929,286,-207,-1093,1,-88,1610,286,
17616,-718,105,16084,165,-146,-861,1,-85,1597,299,
17636,-697,19,16182,73,112,-650,1,-88,1608,294,
17656,-661,12,16157,-14,350,-375,1,-87,1611,293,
17677,-594,62,16041,-147,362,-92,1,-84,1600,300,
17697,-571,84,16050,-285,268,127,1,-88,1598,294,
17717,-589,66,16166,-391,202,242,1,-89,1611,291,
17738,-585,56,16239,-406,185,239,1,-92,1596,300,
17758,-627,80,16230,-376,106,228,1,-88,1606,296,
17779,-626,180,16103,-361,-45,310,1,-89,1609,299,
17799,-611,175,16108,-413,-140,312,1,-82,1598,300,
17819,-654,36,16185,-434,-80,209,1,-91,1603,291,
17840,-657,-54,16204,-371,62,182,1,-91,1603,301,
17860,-575,44,16176,-319,130,341,1,-89,1607,297,
17880,-607,106,16185,-374,122,493,1,-87,1599,303,
17901,-699,90,16245,-413,149,529,1,-89,1609,293,
17921,-704,111,16307,-398,197,583,1,-84,1602,300,
17941,-700,145,16352,-387,185,653,1,-87,1607,295,
17962,-729,183,16343,-394,138,743,1,-96,1608,292,
17982,-756,195,16341,-441,83,830,1,-79,1603,307,
18003,-779,189,16348,-481,35,899,1,-91,1609,303,
18023,-807,278,16369,-479,-8,999,1,-86,1598,304,
18043,-794,389,16263,-432,-51,1131,1,-84,1606,290,
18064,-843,486,16123,-378,-100,1259,1,-85,1601,303,
18084,-935,540,15947,-315,-129,1395,1,-90,1604,300,
18104,-1000,548,15842,-215,-153,1607,1,-84,1608,292,
18125,-1032,516,15871,-104,-199,1915,1,-75,1609,295,
18145,-1080,399,15929,76,-300,2287,1,-86,1608,294,
18165,-1109,316,15962,320,-410,2656,1,-84,1604,304,
18186,-1045,292,15960,546,-527,3074,1,-85,1609,295,
18206,-911,202,15943,675,-685,3546,1,-90,1602,294,
18227,-748,27,16014,759,-891,4020,1,-82,1606,306,
18247,-662,-68,16107,848,-1119,4496,1,-79,1605,303,
18267,-660,-82,16221,972,-1269,4889,1,-74,1608,294,
18288,-683,5,16221,1110,-1285,5107,1,-75,1605,297,
18308,-622,-14,16255,1208,-1181,5168,1,-81,1601,307,
18329,-506,-213,16225,1164,-847,5056,1,-83,1613,291,
18349,-440,-421,16119,1054,-285,4932,1,-70,1598,294,
18369,-416,-496,16032,914,435,4927,1,-74,1610,298,
18390,-347,-495,15936,768,1105,4980,1,-68,1610,300,
18410,-291,-404,15836,706,1481,5015,1,-76,1610,302,
18430,-332,-318,15887,680,1496,5035,1,-73,1605,299,
18451,-340,-293,16100,713,1146,5135,1,-72,1610,294,
18471,-252,-249,16280,779,620,5309,1,-68,1606,296,
18491,-200,-158,16346,824,56,5501,1,-68,1608,296,
18512,-72,-56,16351,837,-506,5694,1,-69,1611,291,
18532,-146,-74,16354,821,-1037,5854,1,-70,1620,294,
18552,-224,-109,16334,726,-1535,5978,1,-71,1615,305,
18573,-244,-147,16339,553,-1707,6078,1,-59,1609,297,
18593,-151,-168,16299,362,-1494,6156,1,-64,1604,300,
18614,-49,-201,16283,210,-1000,6181,1,-63,1609,291,
18634,17,-221,16252,61,-359,6247,1,-60,1610,300,
18654,53,-182,16137,-135,268,6290,1,-60,1608,304,
18674,-21,-143,16111,-340,997,6310,1,-62,1602,300,
18695,-139,-159,16200,-475,1699,6397,1,-56,1608,290,
18715,-190,-102,16237,-583,2222,6520,1,-58,1610,296,
18736,-198,15,16173,-676,2416,6699,1,-51,1617,295,
18756,-231,110,16187,-730,2264,6987,1,-47,1609,299,
18776,-270,181,16356,-705,1899,7304,1,-55,1611,299,
18797,-342,310,16423,-629,1285,7639,1,-49,1617,293,
18817,-467,422,16357,-536,512,7828,1,-44,1610,294,
18837,-543,400,16266,-477,-267,7944,1,-49,1607,301,
18858,-508,359,16106,-481,-968,8061,1,-46,1618,300,
18878,-499,257,16056,-465,-1376,8162,1,-47,1611,295,
18898,-488,182,16048,-481,-1495,8251,1,-42,1610,300,
18919,-481,186,15988,-596,-1431,8245,1,-36,1610,296,
18939,-506,183,15928,-802,-1165,8134,1,-35,1613,291,
18949,-513,156,15928,-907,-924,8081,1,-37,1611,299,
18970,-520,69,15956,-1110,-291,8007,1,-37,1603,291,
18990,-599,-8,16107,-1223,394,8040,1,-37,1609,299,
19011,-680,106,16138,-1373,845,8108,1,-40,1606,298,
19031,-714,209,16127,-1509,1101,8087,1,-24,1610,294,
19051,-721,190,16235,-1494,1265,8120,1,-25,1601,295,
19072,-790,213,16301,-1356,1243,8155,1,-20,1612,298,
19092,-917,354,16342,-1102,1024,8135,1,-25,1605,289,
19112,-942,427,16389,-832,653,8031,1,-20,1608,296,
19133,-933,366,16375,-569,249,7933,1,-20,1600,290,
19153,-916,331,16367,-316,-90,7875,1,-17,1605,295,
19173,-927,349,16270,-120,-444,7851,1,-17,1613,291,
19194,-979,328,16195,20,-797,7871,1,-22,1606,286,
19214,-1027,337,16183,113,-1030,7851,1,-10,1598,300,
19235,-1019,318,16107,99,-1069,7795,1,-13,1597,301,
19255,-1019,220,16043,39,-953,7779,1,-9,1601,301,
19275,-1033,69,16082,-30,-703,7831,1,-12,1600,294,
19296,-1029,-26,16104,-122,-317,7895,1,-11,1595,293,
19316,-1069,-40,16119,-236,56,7993,1,-9,1589,299,
19336,-1087,19,16166,-408,351,8055,1,-6,1592,294,
19357,-1044,76,16143,-615,580,8067,1,-7,1595,295,
19377,-1058,-39,16147,-772,824,8119,1,7,1595,295,
19397,-1122,-97,16165,-892,1085,8216,1,-4,1582,292,
19418,-1230,-63,16235,-969,1255,8319,1,-2,1590,298,
19438,-1277,88,16329,-1068,1384,8303,1,5,1591,291,
19458,-1330,242,16229,-1074,1407,8197,1,6,1588,298,
19479,-1331,295,16200,-990,1209,8009,1,5,1591,291,
19499,-1275,280,16287,-840,879,7789,1,10,1588,296,
19520,-1218,317,16311,-660,502,7590,1,6,1588,286,
19540,-1149,382,16334,-490,164,7346,1,3,1579,291,
19560,-1173,372,16262,-344,-17,7132,1,10,1584,290,
19581,-1311,351,16122,-238,-112,6992,1,14,1588,290,
19601,-1432,306,16041,-152,-142,6845,1,10,1584,294,
19622,-1453,166,16059,-145,-118,6786,1,9,1583,295,
19642,-1458,44,16061,-174,-93,6836,1,10,1582,292,
19662,-1554,65,16039,-248,-154,6956,1,15,1577,295,
19683,-1613,100,16021,-372,-161,7097,1,21,1575,295,
19703,-1598,114,15967,-470,73,7137,1,13,1573,295,
19723,-1634,46,15917,-495,465,7150,1,20,1572,290,
19744,-1722,3,16002,-516,961,7144,1,21,1571,293,
19764,-1772,73,16022,-615,1499,7165,1,21,1571,287,
19784,-1685,251,16055,-759,1909,7086,1,26,1570,286,
19804,-1660,487,16042,-892,2100,6866,1,18,1566,302,
19825,-1741,667,16072,-1007,2138,6506,1,25,1561,287,
19845,-1798,639,16252,-1101,2159,6191,1,19,1567,291,
19866,-1820,446,16290,-1115,2071,5990,1,29,1565,293,
19886,-1890,396,16335,-956,1718,5779,1,22,1562,292,
19906,-1960,475,16340,-721,1161,5559,1,21,1567,285,
19927,-1979,614,16255,-457,493,5212,1,30,1564,290,
19947,-1912,653,16199,-173,-139,4720,1,25,1559,291,
19968,-1847,587,16167,87,-604,4186,1,22,1550,288,
19988,-1882,494,16098,232,-852,3664,1,24,1554,286,
20008,-1929,376,15979,242,-857,3148,1,31,1563,289,
20029,-1951,225,15903,181,-657,2736,1,26,1558,298,
20049,-1958,142,15908,94,-317,2395,1,26,1562,294,
20069,-2001,240,15880,-6,93,1999,1,26,1562,290,
20090,-1981,338,15822,-129,338,1621,1,26,1560,280,
20110,-1942,273,15865,-214,376,1278,1,29,1559,293,
20130,-1913,167,15951,-243,270,1057,1,21,1553,291,
20151,-1997,256,15968,-205,100,874,1,25,1563,283,
20171,-2090,370,15948,-108,-124,628,1,21,1551,289,
20192,-2140,298,15992,19,-320,423,1,21,1563,297,
20212,-2210,216,15979,156,-396,316,1,27,1559,289,
20232,-2218,269,15965,264,-308,264,1,18,1552,294,
20252,-2183,458,15900,322,-105,190,1,22,1550,290,
20273,-2208,533,15788,286,133,146,1,17,1553,283,
20293,-2256,497,15715,153,398,138,1,27,1563,293,
20314,-2285,429,15709,-30,633,260,1,25,1559,287,
20334,-2285,443,15689,-184,808,421,1,17,1565,291,
20354,-2160,575,15619,-320,909,547,1,27,1557,293,
20375,-2021,591,15594,-422,933,596,1,27,1563,287,
20395,-1910,542,15570,-449,893,632,1,31,1561,285,
20416,-1832,473,15587,-412,699,684,1,25,1551,287,
20436,-1729,384,15644,-348,403,762,1,21,1555,291,
20456,-1673,321,15650,-266,124,830,1,24,1564,292,
20477,-1699,288,15647,-180,-161,843,1,21,1561,297,
20497,-1757,308,15717,-101,-350,825,1,22,1560,300,
20517,-1756,258,15836,2,-387,756,1,25,1553,299,
20538,-1708,161,15975,82,-318,670,1,20,1556,294,
20558,-1700,93,16112,58,-219,623,1,26,1556,296,
20578,-1777,122,16184,-15,-149,610,1,18,1556,296,
20599,-1836,121,16323,-60,-19,584,1,26,1560,290,
20619,-1932,206,16381,-96,173,514,1,27,1555,293,
20639,-2002,278,16332,-133,264,439,1,25,1553,295,
20660,-2027,236,16359,-144,251,364,1,29,1557,293,
20680,-2033,224,16387,-116,235,321,1,32,1558,292,
20701,-2008,335,16365,-80,149,303,1,26,1562,292,
20721,-2009,458,16296,-78,-66,266,1,21,1557,293,
20741,-2031,489,16260,-155,-227,176,1,23,1549,289,
20761,-2041,443,16205,-208,-287,89,1,22,1560,292,
20782,-2038,453,16200,-200,-321,14,1,23,1555,291,
20802,-2060,519,16247,-161,-307,-55,1,32,1564,286,
20823,-2040,547,16264,-186,-205,-77,1,30,1558,300,
20843,-2391,213,17165,-160,508,-83,1,27,1551,297,
20863,-2878,285,17286,197,1942,-115,1,31,1557,303,
20884,-2583,823,16914,545,2694,5,1,20,1562,296,
20904,-2058,1064,16777,681,2445,-43,1,24,1558,298,
20925,-1847,1168,16669,774,1722,-74,1,19,1563,301,
20945,-1602,920,16687,909,1068,-52,1,20,1552,296,
20965,-1440,804,16628,1038,520,11,1,29,1551,295,
20986,-1354,691,16618,1094,96,155,1,22,1564,296,
21006,-1446,795,16364,1080,-142,281,1,23,1559,293,
21026,-1468,817,16115,954,-155,287,1,25,1559,301,
21047,-1401,766,16025,769,47,245,1,21,1553,307,
21067,-1294,823,16061,645,409,207,1,21,1561,297,
21087,-1174,947,16071,600,752,105,1,18,1564,296,
21108,-1164,1057,16125,606,876,-20,1,25,1563,305,
21128,-1272,1176,16127,599,885,-104,1,22,1560,304,
21148,-1377,1315,16177,611,907,-240,1,30,1554,310,
21169,-1337,1324,16327,681,740,-373,1,30,1560,296,
21189,-1324,1290,16460,806,244,-443,1,17,1565,305,
21210,-1422,1368,16371,913,-370,-386,1,17,1557,303,
21230,-1460,1540,16223,858,-643,-330,1,27,1561,303,
21250,-1375,1576,15963,587,-561,-301,1,18,1564,310,
21271,-1271,1458,15685,155,-318,-293,1,27,1567,299,
21291,-1241,1274,15693,-277,53,-258,1,23,1555,297,
21311,-1289,1163,15878,-667,710,-175,1,26,1564,306,
21332,-1342,1227,15838,-1004,1295,-87,1,26,1570,306,
21352,-1308,1102,15927,-1168,1550,-39,1,24,1564,302,
21372,-1391,995,16065,-1148,1499,89,1,33,1565,301,
21393,-1553,1015,16301,-911,1364,195,1,26,1560,298,
21413,-1625,1167,16458,-460,1119,234,1,27,1557,303,
21434,-1482,1291,16450,-35,664,254,1,26,1558,296,
21454,-1358,1271,16280,271,198,258,1,26,1562,298,
21474,-1439,1228,16025,386,-9,287,1,26,1570,306,
21495,-1558,1174,15893,384,69,386,1,21,1563,291,
21515,-1533,1227,15903,330,361,446,1,22,1558,300,
21535,-1376,1373,15956,259,556,460,1,26,1562,298,
21556,-1311,1456,16084,155,619,517,1,24,1562,304,
21576,-1378,1599,15987,48,613,561,1,23,1561,307,
21596,-1434,1611,16055,-69,640,543,1,21,1559,297,
21617,-1464,1567,16074,-171,765,542,1,20,1568,298,
21637,-1397,1470,16257,-226,810,606,1,17,1567,293,
21657,-1320,1460,16395,-202,673,762,1,19,1565,287,
21678,-1381,1543,16343,-129,367,849,1,25,1559,295,
21698,-1418,1608,16128,-30,9,852,1,24,1562,298,
21718,-1334,1634,15907,-8,-169,783,1,16,1562,298,
21739,-1210,1617,15767,-102,-37,650,1,23,1561,297,
21759,-1303,1321,15957,-187,366,505,1,23,1563,295,
21780,-1543,1357,16093,-132,720,460,1,21,1563,293,
21800,-1593,1589,16033,-45,850,431,1,26,1558,296,
21820,-1476,1662,16259,-18,673,429,1,26,1564,290,
21841,-1428,1679,16339,-44,296,501,1,18,1564,306,
21861,-1516,1742,16248,-76,-62,579,1,22,1560,294,
21881,-1602,1909,16092,-72,-216,611,1,24,1564,296,
21902,-1539,2046,16051,-65,-180,567,1,25,1559,291,
21922,-1377,2071,16240,-142,-128,504,1,24,1558,294,
21942,-1265,2026,16435,-279,-276,554,1,24,1560,288,
21963,-1212,2051,16583,-437,-461,638,1,28,1560,294,
21983,-1189,2171,16432,-654,-667,749,1,19,1565,297,
22003,-1158,2107,16531,-939,-812,786,1,25,1561,297,
22024,-1199,1895,16809,-1151,-828,779,1,26,1570,300,
22044,-1328,1694,16927,-1284,-838,798,1,34,1560,298,
22064,-1532,1587,16814,-1352,-882,893,1,25,1565,297,
22085,-1772,1527,16676,-1339,-772,1002,1,26,1562,300,
22105,-1932,1505,16479,-1221,-498,992,1,28,1554,296,
22125,-2057,1535,16295,-966,-241,898,1,34,1556,294,
22146,-2111,1614,16128,-640,-75,767,1,31,1549,299,
22166,-2089,1669,15943,-353,-31,628,1,25,1559,291,
22187,-1986,1658,15827,-89,-145,485,1,24,1566,294,
22207,-1792,1644,15777,105,-497,335,1,28,1554,290,
22227,-1707,1593,15622,117,-1093,222,1,31,1557,293,
22248,-1746,1403,15464,54,-1814,153,1,28,1554,290,
22268,-1808,1106,15345,17,-2300,151,1,20,1552,294,
22288,-1845,843,15284,38,-2569,141,1,27,1547,299,
22309,-1786,596,15333,86,-2660,98,1,32,1562,296,
22329,-1700,395,15352,38,-2494,96,1,34,1550,290,
22349,-1736,284,15357,-98,-2145,150,1,27,1569,295,
22370,-1818,294,15435,-191,-1655,173,1,27,1555,297,
22390,-1826,371,15545,-143,-1113,94,1,28,1552,294,
22411,-1721,469,15768,-61,-696,-55,1,22,1552,286,
22431,-1663,558,15907,-68,-372,-206,1,28,1550,300,
22451,-1687,537,15943,-161,-198,-318,1,25,1555,301,
22471,-1761,417,15916,-229,-188,-320,1,30,1552,294,
22492,-1820,319,15988,-252,-209,-243,1,25,1553,297,
22512,-1918,290,15987,-273,-218,-173,1,28,1550,288,
22533,-2034,247,15919,-332,-245,-119,1,24,1548,306,
22553,-2092,165,15869,-363,-274,-90,1,23,1549,299,
22573,-2162,141,15825,-229,-309,-175,1,19,1553,295,
22593,-2207,146,15883,4,-394,-279,1,26,1558,302,
22614,-2195,123,15927,219,-476,-337,1,24,1562,296,
22635,-2162,229,15949,450,-498,-404,1,30,1556,300,
22655,-2100,399,15926,589,-471,-483,1,34,1554,292,
22675,-1970,472,15929,622,-396,-570,1,25,1549,301,
22695,-1790,399,15991,540,-295,-599,1,29,1549,299,
