883,727,16422,4,-112,118,1,44,1606,272,
877,729,16424,3,-110,115,1,49,1607,273,
880,731,16436,2,-109,118,1,36,1604,264,
881,733,16426,2,-109,113,1,46,1606,268,
873,729,16420,5,-113,116,1,54,1608,272,
873,724,16434,5,-108,113,1,49,1609,271,
881,727,16422,5,-112,115,1,44,1598,274,
887,731,16431,2,-110,117,1,44,1596,270,
879,719,16420,-1,-108,115,1,44,1610,270,
872,716,16431,0,-106,121,1,47,1601,265,
876,719,16438,0,-105,120,1,50,1606,268,
869,729,16443,4,-109,113,1,43,1609,265,
863,729,16432,7,-110,114,1,41,1611,277,
865,727,16442,9,-109,118,1,48,1606,270,
879,729,16436,7,-108,120,1,43,1607,265,
876,726,16452,8,-108,114,1,50,1608,266,
881,721,16424,5,-110,116,1,48,1612,264,
876,720,16414,8,-111,117,1,48,1594,270,
882,722,16431,9,-115,116,1,47,1609,273,
876,723,16417,5,-113,121,1,40,1600,276,
872,720,16439,1,-111,118,1,47,1609,273,
876,718,16433,5,-108,115,1,49,1601,269,
880,717,16437,1,-106,116,1,49,1607,269,
886,719,16451,6,-106,117,1,49,1609,275,
878,715,16441,11,-109,121,1,41,1605,263,
882,720,16442,7,-105,119,1,42,1600,270,
886,719,16442,9,-111,116,1,37,1615,271,
879,718,16431,3,-108,116,1,45,1605,269,
882,724,16425,5,-105,116,1,45,1601,271,
885,731,16417,1,-109,121,1,40,1604,276,
881,726,16428,0,-112,120,1,51,1611,271,
882,729,16437,1,-108,121,1,38,1600,266,
884,729,16422,1,-111,116,1,50,1606,270,
868,732,16432,5,-107,113,1,45,1605,279,
873,727,16422,4,-109,113,1,41,1601,269,
861,720,16438,8,-118,113,1,54,1606,268,
850,684,16415,37,-166,126,1,52,1608,266,
871,687,16417,88,-203,124,1,47,1605,275,
931,769,16440,75,-186,124,1,42,1602,274,
949,782,16452,-17,-69,98,1,52,1604,278,
903,769,16432,-118,14,98,1,43,1609,277,
868,663,16421,-117,3,99,1,48,1606,272,
824,642,16425,-10,-92,110,1,48,1610,272,
855,694,16453,66,-172,125,1,40,1608,284,
904,751,16450,61,-162,124,1,43,1607,275,
911,771,16443,-4,-104,116,1,39,1601,277,
900,738,16452,-54,-53,124,1,45,1597,269,
1152,1067,16553,-172,59,77,1,52,1600,274,
1154,1190,16614,-866,596,19,1,44,1604,278,
850,828,16496,-1566,850,216,1,52,1602,272,
732,302,16396,-1478,883,211,1,50,1598,284,
535,336,16377,-1043,632,132,1,45,1599,275,
611,290,16401,-725,395,127,1,49,1607,275,
590,228,16357,-363,180,176,1,43,1607,271,
609,296,16400,6,-37,150,1,45,1605,275,
618,403,16446,202,-182,140,1,39,1601,269,
665,489,16455,240,-237,136,1,47,1603,275,
673,484,16453,234,-276,137,1,45,1595,277,
681,415,16434,302,-335,129,1,50,1594,270,
643,403,16415,465,-433,117,1,44,1602,274,
665,440,16425,672,-574,106,1,48,1610,266,
757,539,16436,799,-645,77,1,42,1606,268,
826,654,16469,783,-638,65,1,40,1602,272,
869,733,16481,641,-562,88,1,52,1606,272,
905,755,16478,446,-432,91,1,50,1600,272,
902,749,16476,254,-288,87,1,43,1603,267,
875,730,16454,124,-192,92,1,46,1602,266,
881,718,16438,31,-119,99,1,48,1602,262,
869,701,16439,-27,-73,91,1,50,1604,270,
819,675,16420,-62,-56,99,1,46,1602,274,
789,628,16428,-24,-100,111,1,50,1602,276,
767,587,16412,107,-192,127,1,46,1602,260,
785,572,16401,288,-308,115,1,48,1604,270,
844,730,16439,364,-385,135,1,49,1593,269,
1006,889,16463,180,-252,129,1,47,1601,265,
974,862,16468,-88,0,101,1,50,1602,274,
908,803,16464,-302,125,104,1,42,1608,272,
872,755,16464,-440,198,118,1,42,1600,264,
869,724,16455,-546,260,127,1,57,1611,271,
842,678,16446,-638,334,130,1,40,1604,274,
805,626,16425,-695,374,116,1,53,1605,273,
728,529,16405,-672,342,112,1,39,1605,271,
653,383,16393,-475,217,98,1,50,1608,276,
601,346,16378,-141,4,99,1,46,1600,270,
607,356,16397,208,-263,114,1,40,1604,272,
662,418,16414,526,-468,129,1,44,1602,266,
747,575,16435,687,-583,125,1,47,1607,267,
839,671,16457,669,-591,131,1,47,1593,275,
874,755,16473,541,-497,134,1,46,1604,274,
890,769,16468,344,-376,128,1,48,1606,274,
905,718,16468,197,-271,114,1,48,1596,274,
922,729,16474,87,-162,118,1,43,1597,273,
895,764,16478,-75,-48,119,1,41,1599,271,
887,720,16463,-217,47,147,1,48,1596,272,
825,677,16438,-269,84,124,1,45,1595,271,
750,588,16421,-205,24,111,1,48,1602,272,
728,514,16406,-17,-103,113,1,53,1599,269,
745,543,16418,208,-250,127,1,45,1601,281,
820,623,16428,354,-344,134,1,46,1604,276,
875,675,16445,408,-370,161,1,48,1598,274,
878,728,16453,387,-384,225,1,47,1605,277,
885,749,16460,313,-347,258,1,51,1601,273,
901,779,16467,212,-265,250,1,51,1607,271,
960,776,16462,109,-165,255,1,47,1607,267,
949,753,16449,32,-58,259,1,42,1608,268,
853,768,16439,-14,-38,243,1,44,1604,280,
856,722,16438,-31,-69,228,1,45,1595,271,
891,698,16441,1,-112,280,1,48,1596,272,
881,694,16415,47,-154,373,1,49,1609,269,
857,670,16432,139,-253,484,1,48,1608,270,
876,732,16441,217,-350,583,1,49,1603,275,
945,818,16465,175,-329,603,1,44,1604,272,
989,817,16443,79,-208,608,1,44,1600,276,
945,808,16431,13,-104,632,1,43,1601,267,
905,816,16445,-75,-28,589,1,45,1609,269,
940,732,16446,-145,31,483,1,55,1597,277,
916,719,16463,-180,92,387,1,51,1603,275,
842,677,16495,-214,97,298,1,48,1602,270,
853,681,16436,-191,72,247,1,37,1599,273,
876,724,16447,-175,63,189,1,53,1601,277,
893,739,16452,-224,89,127,1,40,1604,270,
892,679,16448,-281,130,120,1,52,1600,268,
834,646,16442,-262,121,144,1,46,1604,268,
848,672,16438,-219,78,153,1,45,1605,277,
905,688,16441,-199,85,208,1,44,1596,278,
878,697,16473,-248,185,250,1,43,1599,279,
837,719,16493,-392,331,180,1,34,1596,268,
838,683,16520,-626,479,73,1,38,1590,274,
758,681,16507,-826,542,-28,1,45,1593,269,
685,614,16482,-851,394,-77,1,39,1597,271,
600,540,16464,-730,115,-132,1,49,1597,271,
511,515,16471,-556,-240,-252,1,45,1603,269,
380,428,16483,-370,-599,-341,1,46,1594,276,
309,262,16747,-157,-872,-313,1,40,1598,274,
438,167,17145,143,-935,-200,1,48,1592,268,
635,318,17443,530,-819,-123,1,52,1596,268,
757,467,17641,955,-616,-99,1,43,1601,271,
883,544,17826,1350,-356,-47,1,47,1593,275,
968,594,17883,1661,-124,23,1,51,1601,263,
939,633,17813,1903,41,111,1,51,1599,267,
913,732,17682,2109,134,168,1,47,1599,269,
961,830,17405,2280,189,189,1,46,1590,272,
982,892,17020,2410,239,202,1,46,1604,274,
978,1006,16674,2418,279,195,1,45,1599,265,
959,1106,16397,2262,316,118,1,46,1606,276,
926,1176,16206,1957,338,46,1,47,1601,269,
844,1258,16009,1523,244,-26,1,38,1594,266,
775,1323,15909,1081,13,-74,1,44,1598,270,
753,1388,15854,661,-263,-140,1,49,1603,269,
694,1448,15851,260,-518,-239,1,39,1597,273,
674,1479,15895,-2,-762,-319,1,41,1599,267,
671,1443,15963,-95,-982,-384,1,49,1605,267,
676,1383,16114,-12,-1085,-448,1,49,1605,273,
708,1390,16307,223,-994,-533,1,39,1599,269,
722,1429,16439,589,-753,-620,1,41,1601,267,
741,1442,16439,1095,-501,-705,1,39,1605,275,
819,1502,16411,1680,-324,-758,1,42,1606,268,
890,1551,16370,2307,-164,-758,1,44,1610,274,
941,1618,16326,2924,30,-704,1,42,1604,262,
980,1751,16305,3422,263,-647,1,39,1609,273,
1018,1945,16222,3924,481,-556,1,41,1603,267,
978,2154,16165,4493,537,-399,1,40,1616,264,
843,2393,16173,5118,502,-230,1,44,1610,264,
709,2669,16313,5653,450,-161,1,47,1615,263,
668,2995,16360,5955,374,-132,1,41,1615,263,
715,3295,16231,6045,291,-141,1,48,1608,258,
786,3567,15994,6091,126,-149,1,47,1615,263,
789,3887,15828,6140,-112,-155,1,36,1624,266,
756,4152,15818,6119,-306,-169,1,37,1617,265,
777,4407,15755,5899,-439,-169,1,38,1620,258,
834,4602,15625,5486,-589,-115,1,43,1631,253,
853,4776,15505,5155,-790,1,1,40,1626,262,
936,5045,15469,5233,-1066,94,1,42,1628,258,
1066,5298,15443,5858,-1351,129,1,41,1621,251,
1134,5574,15402,6909,-1564,129,1,50,1618,250,
1171,5852,15348,8263,-1585,79,1,44,1624,244,
1234,6158,15254,9834,-1376,-18,1,49,1625,239,
1245,6569,15053,11219,-1081,-121,1,48,1628,236,
1208,7069,14774,12266,-745,-219,1,45,1629,241,
1176,7513,14491,12720,-388,-289,1,45,1629,235,
1167,7957,14183,12712,-26,-303,1,49,1633,231,
1143,8434,13849,12393,395,-375,1,37,1637,227,
1108,8883,13664,11976,799,-502,1,47,1641,233,
1071,9260,13423,11471,1205,-684,1,45,1645,235,
884,9662,13030,10924,1477,-889,1,44,1642,226,
657,9932,12571,10487,1573,-1074,1,47,1639,227,
517,10145,12244,10252,1530,-1223,1,50,1638,218,
470,10566,12055,10141,1497,-1326,1,50,1652,224,
422,10938,11875,9918,1575,-1437,1,40,1642,218,
357,11213,11545,9544,1645,-1508,1,33,1649,215,
346,11477,11288,9181,1693,-1483,1,48,1646,210,
362,11783,11059,9014,1760,-1411,1,53,1649,209,
257,12074,10756,9128,1816,-1333,1,41,1643,211,
127,12343,10194,9518,1722,-1247,1,37,1651,207,
40,12701,9793,10203,1520,-1101,1,41,1655,209,
-35,13068,9499,10845,1338,-996,1,41,1647,209,
-169,13445,9059,11321,1179,-889,1,46,1658,206,
-265,13776,8576,11711,973,-831,1,42,1650,196,
-328,14012,8058,11840,745,-721,1,42,1654,190,
-370,14327,7568,11709,472,-574,1,41,1649,197,
-367,14613,7270,11436,325,-421,1,39,1655,193,
-459,14789,6802,11207,254,-293,1,45,1653,191,
-462,14928,6378,10958,158,-168,1,44,1662,182,
-313,14954,5688,10097,30,-1,1,36,1652,186,
-134,14999,4987,8565,-130,222,1,42,1654,188,
-132,15058,4776,6873,-266,384,1,40,1656,180,
-166,15049,4507,5421,-333,377,1,45,1651,179,
-204,15110,4263,4619,-370,268,1,40,1654,178,
-289,15178,4249,4354,-332,127,1,36,1652,176,
-369,15341,4293,4618,-268,26,1,47,1651,177,
-451,15484,4262,5212,-212,-70,1,41,1659,165,
-461,15623,3975,5835,-201,-133,1,48,1650,170,
-557,15786,3779,6516,-180,-162,1,39,1657,171,
-597,15840,3544,7307,-71,-207,1,38,1654,170,
-612,15850,3144,8325,-4,-165,1,36,1658,168,
-612,15886,2658,9242,2,-65,1,39,1645,165,
-605,15922,2208,9828,76,-17,1,51,1649,169,
-633,15960,1720,9920,161,-15,1,47,1653,163,
-608,15976,1185,9446,184,-49,1,49,1653,157,
-591,15976,846,8555,162,-87,1,43,1645,155,
-515,15905,487,7302,156,-159,1,53,1647,149,
-437,15851,155,5883,195,-231,1,40,1652,152,
-461,15867,-134,4289,184,-278,1,45,1649,157,
-599,15920,-298,3055,71,-329,1,52,1648,152,
-658,15956,-426,2499,-53,-391,1,43,1647,155,
-704,15992,-560,2406,-145,-401,1,46,1652,158,
-679,16019,-699,2434,-243,-353,1,45,1651,153,
-666,16059,-750,2449,-400,-213,1,51,1651,153,
-611,16075,-754,2348,-499,-74,1,47,1643,153,
-516,16099,-828,1956,-536,50,1,43,1649,157,
-422,16079,-972,1278,-495,158,1,47,1645,155,
-403,16103,-980,493,-399,167,1,40,1646,150,
-458,16169,-883,-134,-303,107,1,43,1651,153,
-538,16249,-748,-343,-198,16,1,44,1652,148,
-597,16288,-724,-219,-129,-20,1,46,1638,148,
-666,16369,-756,60,-92,-4,1,43,1649,153,
-747,16368,-738,467,-87,14,1,45,1647,141,
-698,16340,-777,829,-65,24,1,45,1641,151,
-646,16330,-785,1027,-27,55,1,41,1645,151,
-649,16321,-867,1105,44,77,1,44,1652,158,
-710,16280,-966,1172,108,81,1,41,1643,149,
-722,16260,-1077,1261,132,75,1,51,1645,149,
-716,16236,-1162,1312,118,36,1,41,1653,145,
-669,16155,-1288,1254,94,-9,1,46,1656,144,
-625,16100,-1419,1035,103,-80,1,45,1639,151,
-616,16105,-1555,611,91,-137,1,49,1649,145,
-677,16125,-1559,193,41,-151,1,46,1650,146,
-724,16099,-1515,-111,-35,-144,1,43,1643,145,
-750,16116,-1419,-354,-96,-117,1,49,1641,153,
-749,16125,-1332,-506,-135,-67,1,47,1641,145,
-759,16128,-1256,-520,-157,-4,1,49,1645,145,
-769,16161,-1145,-467,-168,45,1,48,1650,146,
-773,16170,-1035,-401,-150,59,1,43,1647,147,
-805,16123,-1004,-249,-125,77,1,57,1653,149,
-799,16072,-1007,-27,-103,101,1,37,1647,145,
-751,16067,-1003,121,-78,104,1,40,1646,150,
-746,16070,-987,75,-34,92,1,45,1649,147,
-776,16072,-1006,-104,22,62,1,42,1658,148,
-811,16094,-1052,-265,65,34,1,37,1651,145,
-826,16099,-1117,-334,83,7,1,45,1655,149,
-881,16129,-1166,-316,100,-27,1,43,1647,149,
-920,16158,-1159,-248,136,-93,1,45,1641,151,
-935,16152,-1161,-109,158,-134,1,44,1650,152,
-953,16160,-1202,123,130,-87,1,49,1639,141,
-982,16181,-1234,328,67,-21,1,55,1647,151,
-981,16208,-1242,396,9,29,1,47,1653,145,
-931,16218,-1233,258,-35,45,1,56,1648,148,
-891,16184,-1239,-5,-59,38,1,45,1655,149,
-861,16178,-1195,-249,-64,13,1,44,1656,142,
-836,16172,-1099,-458,-18,-39,1,45,1649,145,
-801,16162,-1031,-572,28,-23,1,45,1657,151,
-793,16140,-1014,-527,72,46,1,41,1651,151,
-802,16182,-959,-375,105,120,1,42,1650,146,
-783,16226,-936,-225,116,193,1,45,1641,155,
-774,16214,-966,-126,98,246,1,45,1649,157,
-784,16232,-1006,-45,61,246,1,50,1654,148,
-764,16215,-1051,23,9,225,1,45,1647,141,
-749,16212,-1110,76,-75,218,1,45,1651,151,
-788,16205,-1104,96,-168,193,1,41,1645,149,
-803,16153,-1082,79,-229,159,1,49,1649,145,
-819,16141,-1083,93,-266,125,1,45,1657,149,
-827,16123,-1061,159,-275,106,1,42,1650,152,
-820,16073,-1090,179,-276,100,1,47,1649,149,
-835,16066,-1128,112,-267,100,1,37,1645,145,
-860,16078,-1117,14,-258,94,1,43,1653,153,
-870,16104,-1089,-93,-263,111,1,51,1647,145,
-827,16094,-1056,-146,-252,149,1,52,1654,146,
-811,16111,-1028,-129,-195,180,1,50,1648,152,
-809,16113,-1022,-36,-136,222,1,44,1638,148,
-834,16137,-1045,91,-81,275,1,42,1644,142,
-848,16187,-1076,156,-44,305,1,42,1650,152,
-803,16173,-1102,118,-41,338,1,45,1649,143,
-793,16182,-1102,21,-33,386,1,45,1639,151,
-759,16177,-1077,-78,-31,408,1,46,1648,144,
-735,16201,-1069,-169,-30,412,1,53,1645,153,
-715,16224,-1029,-281,-22,402,1,46,1640,150,
-740,16238,-973,-361,-24,355,1,46,1648,148,
-763,16247,-922,-434,-43,276,1,49,1649,149,
-758,16277,-954,-538,-102,214,1,39,1649,147,
-760,16290,-944,-606,-139,144,1,44,1644,152,
-749,16271,-949,-589,-143,91,1,46,1646,150,
-719,16244,-936,-521,-148,79,1,44,1648,146,
-664,16202,-931,-460,-151,113,1,44,1642,148,
-663,16196,-946,-425,-143,153,1,43,1649,153,
-669,16195,-945,-414,-141,182,1,42,1652,156,
-661,16176,-904,-450,-148,200,1,50,1650,144,
-655,16115,-904,-459,-143,200,1,42,1650,150,
-640,16067,-859,-450,-138,210,1,43,1651,153,
-645,16065,-826,-453,-131,223,1,43,1651,155,
-673,16097,-816,-454,-124,245,1,46,1654,158,
-708,16172,-785,-430,-117,248,1,37,1641,145,
-727,16243,-738,-397,-119,237,1,45,1649,155,
-749,16270,-675,-356,-96,191,1,46,1644,146,
-752,16242,-664,-357,-36,105,1,41,1651,157,
-770,16196,-643,-461,-5,9,1,47,1645,151,
-737,16155,-650,-622,-30,-51,1,52,1640,152,
-706,16090,-605,-747,-55,-76,1,42,1644,158,
-688,16041,-615,-827,-70,-104,1,47,1641,159,
-695,16012,-618,-929,-88,-148,1,46,1640,154,
-710,16017,-557,-1030,-132,-182,1,46,1650,146,
-691,16025,-523,-1028,-198,-201,1,44,1646,152,
-677,16040,-416,-952,-257,-186,1,44,1658,152,
-678,16094,-244,-907,-251,-160,1,42,1648,160,
-694,16139,-167,-984,-203,-165,1,52,1648,146,
-701,16176,-173,-1164,-134,-208,1,47,1653,155,
-726,16167,-170,-1238,-97,-254,1,49,1647,151,
-786,16140,-115,-1097,-88,-302,1,46,1650,150,
-833,16134,-120,-871,-92,-327,1,50,1644,154,
-867,16161,-166,-733,-124,-320,1,40,1650,152,
-887,16190,-167,-717,-195,-268,1,52,1646,154,
-911,16199,-111,-762,-258,-193,1,39,1653,149,
-914,16204,-64,-820,-288,-103,1,51,1651,143,
-922,16205,4,-925,-316,-8,1,46,1652,158,
-909,16193,31,-1106,-339,77,1,45,1657,163,
-914,16169,67,-1339,-331,152,1,41,1649,159,
-954,16204,108,-1574,-356,240,1,41,1647,159,
-978,16229,226,-1736,-406,348,1,48,1644,156,
-944,16248,306,-1833,-433,453,1,46,1652,150,
-910,16293,392,-1983,-442,561,1,48,1646,158,
-905,16309,494,-2177,-463,663,1,39,1655,157,
-901,16302,621,-2360,-506,758,1,44,1650,154,
-881,16287,709,-2465,-561,817,1,41,1655,163,
-827,16279,837,-2537,-599,831,1,39,1647,159,
-765,16260,1013,-2607,-601,815,1,46,1650,168,
-691,16210,1119,-2621,-580,775,1,43,1647,153,
-628,16196,1201,-2559,-558,727,1,51,1651,161,
-589,16217,1357,-2513,-515,669,1,54,1646,162,
-597,16190,1518,-2526,-463,607,1,40,1648,160,
-622,16136,1671,-2436,-440,545,1,47,1657,161,
-607,16076,1739,-2160,-440,512,1,48,1658,168,
-585,15997,1842,-1830,-431,497,1,39,1649,169,
-581,15966,1932,-1629,-407,516,1,46,1656,172,
-554,15992,1998,-1655,-382,537,1,53,1657,165,
-554,16021,2046,-1904,-382,552,1,41,1643,163,
-533,16022,2124,-2294,-403,578,1,45,1653,163,
-498,16039,2179,-2713,-454,638,1,40,1658,164,
-468,16016,2260,-3159,-506,703,1,42,1648,168,
-418,15939,2403,-3539,-522,743,1,46,1648,168,
-361,15846,2558,-3925,-558,779,1,48,1648,176,
-301,15813,2714,-4352,-636,853,1,47,1655,173,
-287,15746,2883,-4612,-679,867,1,45,1653,175,
-260,15670,3112,-4646,-687,838,1,49,1655,171,
-207,15621,3292,-4414,-670,809,1,42,1654,186,
-181,15583,3520,-3952,-606,777,1,42,1650,174,
-171,15611,3728,-3338,-531,750,1,52,1660,182,
-165,15678,3937,-2744,-453,707,1,53,1651,175,
-148,15732,4145,-2215,-372,641,1,46,1652,174,
-126,15768,4273,-1792,-321,586,1,45,1655,173,
-80,15786,4342,-1427,-261,536,1,51,1657,177,
-54,15808,4386,-1169,-186,473,1,40,1648,172,
-23,15798,4383,-1041,-134,415,1,42,1656,180,
-19,15745,4361,-1018,-108,360,1,44,1658,174,
30,15704,4331,-1174,-109,317,1,45,1657,177,
61,15680,4322,-1499,-151,310,1,44,1650,182,
71,15634,4388,-1844,-215,312,1,53,1651,175,
114,15594,4458,-2122,-248,302,1,46,1644,174,
112,15545,4539,-2395,-249,294,1,51,1647,175,
93,15523,4714,-2677,-255,282,1,45,1651,177,
62,15491,4909,-2854,-283,275,1,44,1652,174,
30,15444,5049,-2963,-320,283,1,45,1643,183,
33,15364,5163,-3098,-363,319,1,42,1654,182,
62,15295,5297,-3240,-422,383,1,41,1651,181,
96,15210,5411,-3368,-461,444,1,49,1665,181,
107,15147,5573,-3390,-493,490,1,40,1656,186,
116,15115,5724,-3319,-524,513,1,41,1649,185,
143,15045,5864,-3246,-544,510,1,41,1661,185,
164,14954,5962,-3168,-535,494,1,46,1652,182,
187,14884,6090,-3068,-513,469,1,40,1650,180,
231,14849,6211,-2984,-514,460,1,51,1649,179,
277,14853,6387,-2945,-519,469,1,39,1647,189,
299,14866,6530,-2990,-514,480,1,44,1646,190,
316,14851,6663,-3088,-479,471,1,51,1655,189,
311,14836,6796,-3193,-444,464,1,37,1647,195,
314,14790,6965,-3284,-445,467,1,48,1658,192,
350,14712,7059,-3336,-447,491,1,43,1645,197,
407,14614,7197,-3345,-437,518,1,41,1651,189,
410,14551,7370,-3340,-416,532,1,47,1651,195,
439,14499,7474,-3356,-396,521,1,39,1661,195,
458,14430,7615,-3364,-362,484,1,49,1643,199,
486,14353,7745,-3403,-320,449,1,43,1651,195,
504,14263,7823,-3520,-298,425,1,51,1653,191,
526,14180,7953,-3704,-296,402,1,53,1651,193,
537,14115,8087,-3929,-307,380,1,42,1650,202,
543,14005,8244,-4173,-344,376,1,41,1645,197,
569,13870,8365,-4432,-377,367,1,46,1648,208,
622,13781,8507,-4608,-379,371,1,47,1651,201,
630,13669,8683,-4638,-386,382,1,46,1648,200,
609,13571,8925,-4586,-385,373,1,48,1652,208,
605,13456,9118,-4505,-347,343,1,43,1647,203,
622,13318,9238,-4415,-274,302,1,50,1654,204,
607,13178,9363,-4298,-208,274,1,44,1648,200,
578,13081,9589,-4177,-218,286,1,42,1646,204,
582,12949,9758,-4042,-283,339,1,44,1646,214,
594,12812,9850,-3791,-332,418,1,45,1649,207,
590,12719,9899,-3438,-383,501,1,48,1644,210,
592,12679,9944,-3123,-480,555,1,50,1648,212,
615,12637,10001,-2955,-643,597,1,52,1644,212,
639,12573,10151,-2961,-772,607,1,48,1640,212,
696,12493,10279,-3092,-885,618,1,47,1653,215,
780,12383,10447,-3254,-956,656,1,45,1647,211,
842,12284,10592,-3456,-966,689,1,44,1646,210,
913,12151,10746,-3735,-922,699,1,53,1647,211,
1010,11992,10877,-4038,-859,725,1,44,1640,208,
1076,11832,11012,-4277,-796,748,1,41,1653,219,
1077,11699,11185,-4457,-759,740,1,49,1645,215,
1112,11527,11319,-4636,-704,690,1,51,1653,219,
1176,11354,11413,-4944,-632,658,1,36,1646,224,
1180,11191,11527,-5408,-577,668,1,49,1645,219,
1140,10957,11736,-5876,-559,648,1,50,1638,224,
